,RNAP_total,Sigma_total,DNA_total,Nucleotide,mRNA_total,RNAase_total,Ribosome_total,tRNA_total,tRNA_synthetase_total,Unfolded_protein,Folded_protein,Peptide_chain,Amino_acid,Protease_total,Holoenzyme,Open_promoter_complex,mRNA_RNAase_complex,Et_AA_complex,tRNA_AA_complex,Translation_initiation_complex,Protease_protein_complex,Cells,Time
14,759.2359191780156,135.00000000000014,100.00000000000006,864.0005975302944,72.59574735787754,90.00000000000003,17.674032506603165,129.31251997976756,237.04894039760217,108.15899255069849,20.121380046797405,7.0601227631212975,68914.6646334434,130.2009562297075,91.2755810579068,5.22208148542071,33.73663518225112,223.6065622234144,129.3023181228188,0.8013948991109912,4.473682010697199,8290323.581252662,14.019471488178025
15,761.9086361357232,135.0000000000001,100.00000000000006,862.198897813601,73.79992026108673,90.00000000000003,17.85588543859315,130.5034028959533,238.3927971091886,118.16018952151441,23.379313808117693,8.818858418013285,67872.46604035718,131.10923903968907,91.36911268194969,5.23744681276803,34.15729622560867,224.67605994445165,130.49292624408565,0.8206082826109997,5.173409756753722,8420168.182656884,15.020862308762169
16,764.5893179193587,135.0000000000001,100.00000000000006,860.5491565381836,74.84121955752262,90.00000000000003,18.039510268555652,131.7046042387316,239.74354397822427,128.0381560445217,26.811221690720824,10.828411092186487,66846.2177904959,132.0233648257641,91.46293737981462,5.251994301174988,34.51754497988136,225.74730483378113,131.69387360234373,0.8378991888756319,5.908117653472273,8552011.326295387,16.022253129346314
17,767.277960113849,135.0000000000001,100.00000000000006,859.0277427263869,75.74472864693655,90.00000000000003,18.224921644824075,132.91619701756525,241.10120054401855,137.7708161509526,30.39872932914016,13.097695825365767,65835.70143833997,132.94335983052943,91.55697310522261,5.265847519923277,34.827452928395,226.82020857741855,132.9052300983535,0.8535481541430215,6.6738901555037184,8685882.665703233,17.02364394993046
18,769.9745576766272,135.00000000000014,100.00000000000006,857.6149265208137,76.53141784925916,90.00000000000003,18.41213426603827,134.13825433074962,242.46578603398524,147.3422542747352,34.12407607423726,15.634008741925397,64840.69713131953,133.869250139708,91.6511506251976,5.279110411086568,35.09523787357096,227.89468343895908,134.12706618155983,0.8677931991647038,7.466988682401614,8821812.25947409,18.025034770514605
19,772.6791049250966,135.0000000000001,100.00000000000009,856.2941759113077,77.21887936814645,90.00000000000003,18.601162879161514,135.3708493524701,243.8373193536958,156.74163943026605,37.97028586040513,18.443128502749815,63860.984318174356,134.8010616739525,91.7454113246369,5.291870664652785,35.32764807606274,228.97064189961617,135.3594527647126,0.8808366365115249,8.283889202875258,8959830.57569173,19.026425591098747
20,775.3915955230362,135.0000000000001,100.00000000000009,855.0515913103924,77.82191972879431,90.00000000000003,18.792022277360196,136.61405531905376,245.21581907629883,165.96231533199617,41.9212864059165,21.529428448876835,62896.34234573342,135.73882018016198,91.83970542053387,5.304202463129692,35.53025768644656,230.04799635266747,136.60246114956172,0.8928507483505347,9.121306924887897,9099968.49632892,20.027816411682892
21,778.1120224702538,135.0000000000001,100.00000000000004,853.8754542311307,78.35303381147612,90.00000000000003,18.984727298047833,137.86794551638133,246.60130343349115,175.00104189036202,45.96198573221755,24.895994008629156,61946.55095545058,136.68255122379747,91.93399051453657,5.316168706166108,35.70769520851112,231.12665882467374,137.85616296278798,0.903982512506358,9.976210030648247,9242257.321835104,21.029207232267037
22,780.8403780824261,135.0000000000001,100.00000000000004,852.7558605463489,78.82279092191482,90.00000000000003,19.179292820168648,139.13259326244489,247.99379030139352,183.85735704325884,50.078313854210954,28.544743109714396,61011.39069642244,137.63228017766937,92.02823040417658,5.327822833128456,35.863817771374094,232.20654079542038,139.1206301003299,0.9143574247143089,10.84582502305323,9386728.77523132,22.030598052851182
23,783.5766539789411,135.00000000000009,100.00000000000004,851.6844220615426,79.24014954577072,90.00000000000003,19.375733761970032,140.40807189319355,249.3932971903765,192.5330427917128,54.257240684562596,32.47654399888449,60090.643271781184,138.58803221334654,92.12239410615823,5.339210324236103,36.00185516258528,233.2875529568868,140.39593467199376,0.9240828441513924,11.727635719461862,9533415.006627806,23.031988873435328
24,786.3208410816198,135.00000000000009,100.00000000000003,850.6540233433681,79.61271430761161,90.00000000000003,19.574065079498173,141.69445475316246,250.7998412403744,201.0316784965186,58.48677507827755,36.69132914760306,59184.091830488775,139.5498322962638,92.21645505441174,5.350369931177236,36.12451865673657,234.36960508869538,141.6821489692695,0.9332506532076422,12.619377560483949,9682348.598357243,24.033379694019473
25,789.0729295846938,135.0000000000001,100.00000000000006,849.6586172673798,79.94695237915516,90.00000000000003,19.774301762960086,142.99181517234953,252.2134392013943,209.358262299776,62.755944892573886,41.188207374973224,58291.52120425559,140.5177051706583,92.310390413262,5.361334727470485,36.23409173151817,235.4526058856754,142.97934541209221,0.9419395987842446,13.519027772109444,9833562.568584036,25.034770514603615
26,791.8329089483077,135.0000000000001,100.00000000000006,848.6930588191979,80.24836964705877,90.00000000000003,19.976458834694867,144.3002264536538,253.63410742593658,217.51889843572152,67.0547691772355,45.965567201817855,57412.7181082051,141.49167535257152,92.40418051943705,5.372132963621948,36.332501938118064,236.5364628499498,144.28759651777017,0.9502172113417524,14.424793662875127,9987090.376179047,26.03616133518776
27,794.6007678822612,135.00000000000014,100.00000000000004,847.7529654747187,80.5216589050703,90.00000000000003,20.180551346370095,145.6197618553917,255.0618618563153,225.52053442758555,71.37422106426156,51.0211746839816,56547.4713048736,142.4717671193043,92.49780840986911,5.38278879276904,36.42138062527627,237.6210822052753,145.60697488008555,0.9581414240430628,15.33509892927442,10142965.925084077,27.037552155771905
28,797.3764943323924,135.00000000000017,100.00000000000004,846.8345994198883,80.77082501288419,90.00000000000003,20.386594376292972,146.95049457466934,256.49671801322415,233.3707396544682,75.7061845084042,56.35226506363017,55695.571740966814,143.45800449965864,92.59125941293014,5.393322887087371,36.50211003194085,238.70636873363975,146.93755309556795,0.9657620126396388,16.248569188327064,10301223.568830464,28.03894297635605
29,800.1600754648778,135.00000000000014,100.00000000000001,845.9347711068234,80.99928748956893,90.00000000000003,20.594603026489427,148.2924977293692,257.93869098311507,241.07752612251826,80.04340812654308,61.95562550214328,54856.81265533305,144.45041126329858,92.68452082081743,5.403752945681791,36.575863924462645,239.79222568644425,148.27940377736232,0.9731217279757743,17.164017119860155,10461898.114949124,29.040333796940196
30,802.9514976518237,135.00000000000014,100.00000000000001,845.0507561319067,81.20996901550348,90.00000000000003,20.804592419797917,149.6458443403504,259.3877954061306,248.64919593933453,84.37945599509526,67.82767234252076,54030.98966849873,145.44901091042215,92.77758159942569,5.414094134211554,36.64364055839576,240.87855477979326,149.63259950775273,0.9802573140916981,18.080427509055834,10625024.829459561,30.041724617524338
31,805.7507464551168,135.00000000000014,100.00000000000001,844.1802266560047,81.40536851144626,90.00000000000003,21.016577696750225,151.01060731239602,260.8440454630156,256.0942185271481,88.70865837061037,73.96451999399324,53217.900852041676,146.45382666066268,92.87043214861743,5.424359449946232,36.70628954039064,241.96525605021313,150.9972128094461,0.9872003555341231,18.996942791473316,10790639.441262444,31.043115438108483
32,808.5578066111276,135.0000000000001,100.0,843.321192395275,81.58762406454358,90.00000000000003,21.230574012430896,152.38685941514814,262.30745486235406,263.4211278539818,93.02606160712298,80.36204425635914,52417.34678372982,147.46488144214152,92.96306409511762,5.434560037001579,36.764534918795555,243.052227820489,152.3733161200995,0.9939780110955241,19.912848913361895,10958778.146582624,32.04450625869263
33,811.372662014568,135.0000000000001,100.00000000000001,842.4719510731488,81.75856579846459,90.00000000000003,21.446596533185723,153.77467326319913,263.7780368272437,270.63843957836156,97.32737894278682,87.01593885824657,51629.13058879348,148.48219788006165,93.05547011682157,5.444705453092577,36.81899423044594,244.13936661463094,153.7609817666508,1.000613638464517,20.827562064556837,11129477.613361867,33.04589707927677
34,814.195295704496,135.0000000000001,100.00000000000003,841.6310451227039,81.91976210038648,90.00000000000003,21.664660433407217,155.1741212968074,265.25580408297367,277.7545822976466,101.60894103261619,93.92176769157187,50853.05797049915,149.5057982859224,93.14764378930387,5.454803902961125,36.87019512537088,245.22656711190464,155.16028193571123,1.0071273348928709,21.740615532769237,11302774.985780755,34.04728789986092
35,817.025689847399,135.00000000000014,100.00000000000003,840.7972264212757,82.07255729286891,90.00000000000003,21.884780892008003,156.58527576073936,266.74076884305885,284.77784483578694,105.86764937355889,101.0750094850006,50088.93722984647,150.53570464552556,93.23957945876332,5.4648624297360895,36.91858846491283,246.31372207887222,156.57128865411894,1.0135364062032837,22.65164834155882,11478707.888603026,35.04867872044506
36,819.8638257182794,135.0000000000001,100.00000000000003,839.969427557507,82.21810234188268,90.00000000000003,22.10697308864264,158.0082086816395,268.23294279409225,291.7163371826082,110.1009335751762,108.47109599218636,49336.579275712604,151.57193860608325,93.33127214002774,5.4748870710107695,36.96455965133342,247.40072232965994,157.99407373675766,1.0198557085188211,23.56039424523405,11657314.431383941,36.05006954102921
37,822.7096836874449,135.0000000000001,100.00000000000001,839.1467340273024,82.35738457917344,90.00000000000003,22.331252200278666,159.44299184778043,269.7323370834662,298.577954427848,114.30670649879397,116.10544948127216,48595.79763156659,152.61452146523825,93.42271741478264,5.4848830102022825,37.008437402324844,248.48745665236564,159.42870886641128,1.026098052265624,24.466671439924042,11838633.213024309,37.05146036161335
38,825.5632432267122,135.00000000000014,100.00000000000003,838.3283629473092,82.49125046866448,90.00000000000003,22.55763339922697,160.8896967982658,271.2389623172476,305.37035235871804,118.48332527074284,123.97351348765369,47866.40844150002,153.66347416709075,93.51391135720449,5.494854693792839,37.05050465410662,249.57381182039768,160.87526537143015,1.0322744110095599,25.370373327991793,12022703.3275894,38.05285118219749
39,828.424482840874,135.00000000000014,100.00000000000003,837.5136434372125,82.62042659461721,90.00000000000003,22.786131845158774,162.34839477393666,272.7528285184948,312.1009312354479,122.62954983546642,132.07077966909006,47148.23044623134,154.71881727061685,93.60485045834427,5.5048059389159585,37.09100271761032,250.65967246541513,162.33381438664625,1.0383942530170396,26.271459708219204,12209564.365315255,39.05424200278164
40,831.2933799717877,135.00000000000017,100.00000000000003,836.7019998027329,82.74553765741629,90.00000000000003,23.016762674650895,163.81915665283705,274.27394507056874,318.77682657372026,126.74450378261362,140.39281016893605,46441.084945473376,155.78057090738105,93.69553156177156,5.5147400266334525,37.13013898133335,251.74492098187855,163.8044266654885,1.04446572656627,27.169948351054447,12399256.411528662,40.055632823365784
41,834.1699112943061,135.00000000000014,100.00000000000004,835.8929416877971,82.86711701510615,90.00000000000003,23.249541022188765,165.30205308638418,275.8023208681978,325.40489014985866,130.82765530557688,148.9352609617534,45744.79588958867,156.84875488423563,93.78595184186788,5.524659755220363,37.168090281636054,252.82943777050093,165.28717279042047,1.0504957898702143,28.065910445794678,12591820.071547138,41.05702364394993
42,837.0540523797649,135.00000000000014,100.00000000000003,835.0860477608433,82.9856241489671,90.00000000000003,23.484481990382594,166.7971543116593,277.3379641334177,331.9916969243326,134.8787686321551,157.6938970032579,45059.189753152736,157.92338855215803,93.87610872590686,5.534567531473174,37.20500872800432,253.9131007884322,166.7821228605123,1.0564904432216142,28.959461390790697,12787296.453987222,42.058414464534074
43,839.9457777758787,135.00000000000017,100.00000000000001,834.2809574630006,83.10145350041037,90.00000000000003,23.721600653309377,168.3045301753559,278.8808824516498,338.5435413425915,138.89788053320484,166.6646070681961,44384.09554773386,159.00449082844827,93.96599987386661,5.544465417049043,37.24102476649704,254.99578587981094,168.28934668022643,1.0624548319337783,29.850756030613958,12985727.181208096,43.059805285118216
44,842.8450610279832,135.00000000000014,100.00000000000001,833.4773627027904,83.21494336711433,90.00000000000003,23.96091205520276,169.8242501280523,280.43108277690624,345.06643740532,142.885274168883,175.84341681652205,43719.34481317978,160.09208019744287,94.05562314330142,5.554355173962965,37.27625014700568,256.07736637911523,169.80891361777867,1.0683933622916089,30.739983659817433,13187154.396114485,44.061196105702365
45,845.7518746279325,135.00000000000014,100.00000000000003,832.6750000049966,83.32638431356216,90.00000000000003,24.202431203129635,171.3563831803969,281.98857139831614,351.56612342983266,146.84145177599498,185.22649885658305,43064.77158136985,161.18617468406816,94.14497656174352,5.564238308940511,37.31078077104963,257.15771343182627,171.34089262167106,1.0743098076969024,31.62736302500377,13391620.764012383,45.06258692628651
46,848.6661899959997,135.00000000000014,100.00000000000003,831.8736443672558,83.43602575340572,90.00000000000003,24.44617306221592,172.90099787571626,283.5533539240332,358.04806753040094,150.76711144002863,194.81018092532656,42420.21235086391,162.28679183944433,94.23405830192652,5.5741161082044055,37.344698891896364,258.2366956975762,172.88535217131093,1.0802073925017055,32.513138201148585,13599169.476627,46.063977746870655
47,851.5879774699102,135.00000000000014,100.00000000000003,831.0731032199285,83.54408242230289,90.00000000000003,24.69215255136037,174.4581622658856,285.1254352688441,364.5174742780334,154.6631228675511,204.59095356152747,41785.50605898267,163.39394872901156,94.32286666750542,5.583989670780648,37.378075260875995,259.314178746164,174.4423603586308,1.086088896933904,33.39757463684834,13809844.256602563,47.0653685674548
48,854.517206286357,135.00000000000014,100.0,830.2732124585938,83.65073863100321,90.00000000000003,24.940384538217458,176.0279438827325,286.7048196376317,370.9792917834395,158.53051067507178,214.56547458342257,41160.494055142,164.50766191766218,94.41140004822165,5.593859930902985,37.41097067568692,260.3900278523752,176.01198443907836,1.0919566210945084,34.28095502757536,14023689.361451043,48.066759388038946
49,857.4538446118712,135.00000000000009,100.0,829.4738328919373,83.75615207341656,90.00000000000003,25.190883838285863,177.61040973554347,288.29151053539033,377.438218716402,162.37043516000182,224.73057371206212,40545.02009200401,165.62794747354332,94.4996569583835,5.603727679533034,37.44343697886071,261.46410269388855,177.59429158741787,1.0978126065323381,35.16357879965649,14240749.591130687,49.06815020862309
50,860.3978594307551,135.00000000000009,99.99999999999999,828.67484582346,83.86045856224841,90.00000000000003,25.443665201730706,179.20562623122015,289.88551069996385,383.89871604386155,166.18417363007458,235.08325417564808,39938.93025959127,166.75482091724632,94.58763597235662,5.613593587577176,37.47551892055186,262.53626235525286,179.18934811019233,1.1036585296923143,36.045756603885245,14461070.285092931,50.06954102920723
51,863.3492164269833,135.00000000000009,99.99999999999999,827.8761501892994,83.96377509696464,90.00000000000003,25.698743299246154,180.81365908888884,291.4868220307322,390.3650192112694,169.9731036354972,245.62069155966987,39342.07292638413,167.88829716776522,94.67533573056525,5.623458222945175,37.507255022843594,263.60636268680554,180.7972197040411,1.1094958276879685,36.927808892218245,14684697.318305096,51.07093184979138
52,866.307880016106,135.0000000000001,99.99999999999997,827.0776603189739,84.06620226596196,90.00000000000003,25.956132720545206,182.4345733345224,293.09544559812144,396.8411453310643,173.73869050807505,256.34023574963066,38754.29872568842,169.02839054538998,94.76275492727888,5.633322063283072,37.5386784073888,264.67425674901443,182.41797132442838,1.11532571256327,37.81006383003303,14911677.108227637,52.07232267037552
53,869.2738138692242,135.0000000000001,99.99999999999997,826.2793050088553,84.16782524821508,90.00000000000003,26.215848016121292,184.06843356767646,294.71138192168826,403.3308852369482,177.48248105023114,267.2394246315386,38175.460700615484,170.1751149653608,94.8498923271281,5.643185501252025,37.569817148655716,265.7397952592936,184.05166756177607,1.1211491812351981,38.69285645727256,15142056.660465874,53.07371349095967
54,872.2469802052827,135.0000000000001,99.99999999999997,825.4810237490764,84.26871785096118,90.00000000000003,26.4779036318383,185.71530355340008,296.33463057860075,409.83783585518245,181.20608107737385,278.315966557167,37605.414047720435,171.3284836569438,94.93674672834808,5.653048866409987,37.600695581437094,266.80282601546776,185.69837215441132,1.1269670743596418,39.5765254395989,15375883.520061258,54.07510431154381
55,875.2273398954304,135.00000000000009,99.99999999999997,824.6827656494909,84.36894366399852,90.00000000000003,26.74231391330083,187.37524625453352,297.9651902520338,416.3654047350909,184.91114783405803,289.56774202462043,37044.01612812114,172.4885091935664,95.02331695854362,5.6629124309334635,37.63133469372598,267.8631938654182,187.35814802819576,1.1327800895724558,40.46141187298,15613205.783786569,55.07649513212795
56,878.21485257602,135.00000000000009,99.99999999999997,823.8844884489611,84.46855712508749,90.00000000000003,27.009093111287665,189.0483238704679,299.6030587850005,422.9168145660123,188.59938233934554,300.9928052662635,36491.12648096958,173.6552035270878,95.10960187897982,5.672776415457618,37.66175247574207,268.9207408579803,189.0310573558919,1.1385887966242108,41.34785839087271,15854072.113777779,56.0778859527121
57,881.2094766327943,135.0000000000001,99.99999999999996,823.0861572735525,84.56760485296937,90.00000000000003,27.27825537589574,190.73459780497234,301.24823316409913,429.495112259967,192.27252022223644,312.58938217258,35946.60679291034,174.82857797234314,95.19560038123504,5.682640996287708,37.69196435493688,269.9753061208299,190.71716155185692,1.1443936571226059,42.236207957647586,16098531.741302768,57.07927677329624
58,884.2111691378335,135.00000000000009,99.99999999999996,822.2877435132833,84.6661268526058,90.00000000000003,27.549814746275423,192.43412860664114,302.90070947710694,436.1031790121852,195.93232330784946,324.35586665736065,35410.32085322024,176.00864317291285,95.28131136621842,5.692506311946918,37.72198363674802,271.02672580202204,192.4165209893879,1.1501950267571357,43.126802713293934,16346634.466557054,58.08066759388039
59,887.2198858217131,135.00000000000009,99.99999999999997,821.4892239671689,84.76415743320698,90.00000000000003,27.82378514329244,194.1469759279957,304.56048288957487,442.74373857938116,199.5805726732523,336.29081764380516,34882.13452105601,177.19540908026042,95.36673378164035,5.702372468083108,37.751821676496704,272.0748330331075,194.12919559111282,1.155993209243812,44.019983166803605,16598430.66108375,59.082058414464534
60,890.2355810558716,135.00000000000009,99.99999999999997,820.6905801439068,84.86172595953973,90.00000000000003,28.100180362959616,195.8731984896419,306.2275476268677,449.4193648439016,203.2190627896885,348.3929561851002,34361.91569911746,178.3888849366465,95.45186655390192,5.7122395413808364,37.78148833847902,273.11945786323724,195.85524374680895,1.1617883995388139,44.916087383643465,16853971.27093047,60.083449235048676
61,893.258207834679,135.00000000000009,99.99999999999996,819.8917975970403,84.95885756635172,90.00000000000003,28.379014069706997,197.61285404363787,307.90189695590703,456.13248968497203,206.84959568113135,360.66116203752875,33849.53430209023,179.58907925773556,95.53670864958286,5.722107583550327,37.81099201334891,274.1604271712439,197.59472336518527,1.1675807600211328,45.81545037360867,17113307.819707062,61.084840055632824
62,896.2877177529889,135.0000000000001,99.99999999999996,819.092865362518,85.05557376286862,90.00000000000003,28.660299789094562,199.36599933361134,309.5835231642688,462.8854105274632,210.47397595204538,373.0944700463453,33344.862226672296,180.79599981320717,95.62125903418867,5.7319766246915735,37.840339957753564,275.1975646688901,199.34769109068003,1.1733703886242184,46.718403461502,17376492.411170118,62.086230876216966
63,899.3240609832967,135.0000000000001,99.99999999999996,818.2937754700962,85.15189295813914,90.00000000000003,28.944050900333885,201.13269005392942,311.27241753889706,469.68029764733893,214.09400631922819,385.6920662357338,32847.773319901484,182.00965360698146,95.7055166849366,5.741846676021525,37.86953840639406,276.2306907927686,201.11420262576362,1.17915734213657,47.62527377787269,17643577.731661785,63.087621696801115
64,902.3671862492299,135.00000000000009,99.99999999999994,817.494522591444,85.24783083960699,90.00000000000003,29.230280628306424,202.9129808059851,312.9685703426035,476.51920009751274,217.71148433554035,398.45328439126456,32358.143353074684,183.23004685573963,95.78948058507275,5.7517177319180455,37.898592712947384,277.2596226593661,202.89431253032467,1.1849416354670135,48.536383894959805,17914617.05210199,64.08901251738526
65,905.4170408032332,135.00000000000009,99.99999999999994,816.6951036809065,85.34340075972611,90.00000000000003,29.519002035807986,204.70692505615105,314.6719707927213,483.40405226770457,221.32819903846342,411.3776020225089,31875.849991539817,184.45718496887417,95.87314972432081,5.761589772126484,37.927507471153106,278.28417401645635,204.6880743069928,1.1907232525414797,49.452051448509295,18189664.2302143,65.0904033379694
66,908.4735704038794,135.00000000000009,99.99999999999994,815.8955176513358,85.43861408497096,90.00000000000003,29.810228015598693,206.5145750927786,316.3826070393844,490.33668017902187,224.94592783520025,424.4646363124459,31400.772765320133,185.69107252805884,95.95652309420089,5.771462763474466,37.956286636066416,279.30415513155185,206.49554006365972,1.196502139309428,50.37258889372432,18468773.71259319,66.09179415855354
67,911.5367192922273,135.00000000000009,99.99999999999994,815.0957651142614,85.53348047581167,90.00000000000003,30.103971282199872,208.33598198188406,318.10046614310954,497.31880717925316,228.56643428684004,437.7141400899484,30932.79303968038,186.9317132662015,96.03959969506624,5.78133666162544,37.98493359628971,280.31937276709624,208.31676127859777,1.2022782412611197,51.29830305969052,18752000.53655135,67.09318497913769
68,914.6064301675646,135.00000000000006,99.99999999999993,814.2958481643448,85.62800811914224,90.00000000000003,30.400244363464775,210.17119552169788,319.8255340518595,504.3520593930328,232.19146579450273,451.12599782831177,30471.79398893678,188.17911004590732,96.12237851809951,5.7912114121415925,38.013451289629664,281.3296301088594,210.15178696643414,1.2080514316787525,52.229495305902184,19039400.331766292,68.09457579972184
69,917.6826441628533,135.00000000000009,99.99999999999994,813.4957701858335,85.72220393715654,90.00000000000003,30.69905959194993,212.02026419624968,321.5577955777657,511.4379706811331,235.8227522891122,464.7002216671702,30017.6605665739,189.4332648375766,96.20485856781329,5.80108695163559,38.0418422198883,282.33472665078637,212.0006661378141,1.213821617008174,53.1664609346391,19331029.32174629,69.09596662030599
70,920.7653008201822,135.0000000000001,99.99999999999993,812.6955356947351,85.81607375786098,90.00000000000003,31.00042909611402,213.8832351281612,323.29723437367807,518.5779874252888,239.46200470863698,478.4369473996125,29570.27947986033,190.69417869725854,96.28703884291369,5.810963208866543,38.07010854464111,283.3344581994763,213.86344578081955,1.2195886694234754,54.109489322726084,19626944.325136848,70.09735744089012
71,923.8543380663012,135.00000000000009,99.99999999999994,811.8951501998965,85.90962246532126,90.00000000000003,31.304364791350388,215.7601540306886,325.0438329095873,525.7734730928291,243.11091401210552,492.33643041596065,29129.539161463024,191.96185174429303,96.36891834506807,5.8208401054996735,38.09825211693133,284.32861665757633,215.74017187842304,1.2253524425363465,55.058863799138635,19927202.75686974,71.09874826147427
72,926.9496921887462,135.00000000000009,99.99999999999993,811.0946200652809,86.00285414877249,90.00000000000003,31.61087837090233,217.6510651593229,326.7975724492075,533.0257129719286,246.77115025463806,506.3990413247033,28695.32974087847,193.23628313894977,96.45049606879857,5.830717556800187,38.12627453652821,285.316990092121,217.6308881120588,1.2311127764452054,56.01486156138114,20231862.629199523,72.10013908205842
