,0,1,2,3,4,5,6,7
0,0.0,0.0,0.0,0.0,0.0,80000.0,6666666.67,0.0
1,28.163930747377282,0.055879245189965336,0.1673031464475201,0.017264417670543424,2.4612976418860067e-15,78717.43763802448,6771387.766273662,69.01251964953904
2,53.507996199283916,0.10675048380850116,0.5910103255418726,0.12551445524340182,2.0471809564636867e-14,77522.21497380137,6877731.074755164,69.54351462239921
3,76.33914189869307,0.153101885585351,1.1786555117547117,0.38557593708175164,7.17647201312276e-14,76345.5787284116,6985721.004399313,70.07833930529122
4,96.93099627378703,0.19544779929908163,1.865359348247308,0.8341486456259081,1.7673347207525107e-13,75187.26221364197,7095382.308643359,70.61701525856556
5,115.52756751230987,0.23424170081870924,2.6060918185472515,1.491154782422667,3.5880264756065145e-13,74047.00030104772,7206740.0895421095,71.15956401843759
6,132.3464537271765,0.2698842287667752,3.3700569415506467,2.3650144936456146,6.44844108881454e-13,72924.52968920028,7319819.801928446,71.70600709807134
7,147.5817052338568,0.30273000296139274,4.136623575401631,3.4564178925424205,1.0656439619113531e-12,71819.58912942943,7434647.257598813,72.256366025061
8,161.40637653574566,0.33309346196048817,4.892381556831634,4.761008161914565,1.6564265473293532e-12,70731.9196166268,7551248.629523615,72.81066202906992
9,173.974801876494,0.3612538097333977,5.62901619523976,6.271277547830886,2.4574423643067925e-12,69661.26454888162,7669650.456078572,73.36891671801537
10,185.4246231892114,0.3874593458924983,6.341777511694148,7.977895663170857,3.5146272686811645e-12,68607.36986260544,7789879.645299497,73.93115135859001
11,195.87860028497474,0.41193115369480693,7.028379854373451,9.870630566191712,4.8803426927396485e-12,67569.98414439902,7911963.479162696,74.49738723840217
12,205.44622198053102,0.4348663140506199,7.688215838726981,11.938976119395292,6.614204220712263e-12,66548.85872393285,8035929.617880034,75.06764558591718
13,214.22514487792498,0.45644070187152935,8.321795424751915,14.17257169683462,8.7840116432138e-12,65543.74775017696,8161806.104217571,75.64194756509173
14,222.30247483316816,0.4768114229441988,8.930349087778133,16.561473463442344,1.14667905048883e-11,64554.40825304615,8289621.367829634,76.22031426987077
15,229.75590994138443,0.49611894668113954,9.515548623815208,19.096321611796977,1.4749959307214614e-11,63580.6001924486,8419404.229613146,76.80276671856991
16,236.65475975919784,0.5144889768521715,10.079312602266684,21.768434951110656,1.8732636439454828e-11,62622.08649631044,8551183.906076696,77.3893258481205
17,243.06085369766137,0.532034095499695,10.623672842106538,24.569855120629743,2.3527103915923615e-11,61678.633088932256,8684990.01372523,77.98001250818024
18,249.02935105184818,0.5488552117469001,11.150684118910648,27.49335695439977,2.9260445840399776e-11,60750.008910914024,8820852.573458336,78.57484745510682
19,254.60946360735358,0.5650428401674176,11.662364570067812,30.53243645001726,3.6076381036311786e-11,59835.98593171599,8958802.014981013,79.17385134579271
20,259.8450990634575,0.5806782309317549,12.160658147137003,33.681284183242155,4.4137315557147246e-11,58936.339155661015,9098869.181225603,79.77704473135061
21,264.77543554133644,0.5958343711134875,12.647411977098194,36.93475033235651,5.362663644059375e-11,58050.846622320845,9241085.332783254,80.38444805064977
22,269.43543410305705,0.6105768734873539,13.124364355086634,40.28830493714361,6.475127459256968e-11,57179.289401927665,9385482.152343452,80.99608162371328
23,273.8562942562868,0.6249647577519432,13.593140227495402,43.73799608153262,7.77445762736798e-11,56321.45158627529,9532091.749140289,81.61196564493818
24,278.06586148386856,0.6390511873866649,14.055251142669459,47.28040815855204,9.286950684597061e-11,55477.120275920286,9680946.663403422,82.23212017622592
25,282.08899024182233,0.6528840104713635,14.512098527108385,50.91262109974405,1.104222322458007e-10,54646.08556395439,9832079.87081228,82.85656513979394
26,285.94786743726564,0.6665064179480512,14.964978879424686,54.632171450692674,1.3073612055594014e-10,53828.14051685614,9985524.786951657,83.48532031103989
27,289.6623011819646,0.679957373596513,15.41509009563113,58.437015710693075,1.5418621007662842e-10,53023.08115277283,10141315.271766841,84.11840531108362
28,293.24997806675907,0.6932720573099646,15.863538360482064,62.325496149211766,1.8119419948165708e-10,52230.706417577385,10299485.634016335,84.75583959918764
29,296.7266925706029,0.70648231233863,16.311345243555483,66.29630920448521,2.122340192623338e-10,51450.81815894134,10460070.635720197,85.3976424650159
30,300.10655179336067,0.7196169296174468,16.759454652337585,70.34847642696057,2.4783804950090113e-10,50683.221098794675,10623105.496601863,86.04383302070292
31,303.40215788260394,0.7327020096409914,17.208739606901233,74.48131788580173,2.8860405921721025e-10,49927.72280427967,10788625.89852134,86.69443019275222
32,306.6247702243301,0.7457612278119174,17.660008611301542,78.6944280013922,3.3520297927373514e-10,49184.133657472776,10956667.98989703,87.34945271374957
33,309.784451656692,0.7588160910642592,18.11401168391235,82.98765337467492,3.883874902027162e-10,48452.26682413484,11127268.390115486,88.00891911389938
34,312.89019807966935,0.7718861647439146,18.571445960399608,87.36107277464268,4.490016365934178e-10,47731.93822150358,11300464.193925137,88.67284771236875
35,315.95005287228815,0.7849892718999604,19.03296082589251,91.81497918095819,5.179916107216011e-10,47022.96648528355,11476292.975810966,89.34125660843583
36,318.97120959420806,0.7981416760508682,19.4991626338548,96.34986348721172,5.964177454675988e-10,46325.17293608144,11654792.794348773,90.01416367246061
37,321.96010398728356,0.811358242998779,19.970619038801612,100.96639975555374,6.854678919076639e-10,45638.381545374396,11836002.196535705,90.69158653663472
38,324.9224966906171,0.8246525882536502,20.447862984616126,105.66543182963268,7.86472209717438e-10,44962.41890110793,12019960.222096602,91.3735425855644
39,327.8635461958905,0.8380372074486128,20.931396307457923,110.44796140533148,9.009197430603258e-10,44297.1141729571,12206706.407759843,92.06004894664697
40,330.7878733736184,0.8515235940894946,21.421693004525753,115.31513739418058,1.030476949142806e-09,43642.29907733305,12396280.791500157,92.7511224801675
41,333.69961945560453,0.8651223424538842,21.919202207099772,120.26824633026727,1.1770082987117197e-09,42997.80784228395,12588723.91674681,93.44677976932515
42,336.602498120642,0.87884324811089,22.424350878367452,125.30870372310527,1.3425991783581742e-09,42363.47717235747,12784076.836554077,94.147037109915
43,339.4998419240201,0.8926953652058175,22.937546309297765,130.43804633249067,1.529581399510986e-09,41739.14621338872,12982381.117730115,94.85191049985721
44,342.3946433578925,0.9066871515933785,23.459178304055968,135.65792531375396,1.7405616279774804e-09,41124.65651737409,13183678.844920496,95.56141562851664
45,345.2895916612923,0.920826445502332,23.989621178465523,140.97010009877803,1.9784530382945862e-09,40519.852007421774,13388012.624643002,96.27556786578029
46,348.18710526031197,0.9351205866580988,24.52923560966005,146.3764330005518,2.2465108501247076e-09,39924.57894278674,13595425.589266006,96.99438225087067
47,351.08936183631005,0.9495764574476867,25.07837031081883,151.87888425614378,2.5483708643717844e-09,39338.68588408021,13805961.400945034,97.7178734810546
48,353.9983241287541,0.9642005357837309,25.637363498844287,157.47950780874086,2.888093352061612e-09,38762.023658703554,14019664.255486023,98.44605589998896
49,356.91576302123553,0.9789989309435062,26.206544250386067,163.18044757478404,3.2702117364028913e-09,38194.44532647096,14236578.886146937,99.17894348586357
50,359.84327824374657,0.9939774397698246,26.786233707301257,168.98393415432037,3.6997866583186683e-09,37635.80614550032,14456750.567372609,99.91654983934738
51,362.78231706527345,1.0091415226842897,27.376746251730367,174.89228192557502,4.182466002523197e-09,37085.96353829887,14680225.118458746,100.65888817130859
52,365.7341906960916,1.0244964436769124,27.978390524555373,180.90788655051838,4.724551694770089e-09,36544.77705815434,14907048.907140465,101.40597128994355
53,368.7000892725827,1.0400472070191047,28.59147028420929,187.03322279985144,5.333073950026015e-09,36012.10835591324,15137268.853098908,102.1578115885277
54,371.6810949396318,1.0557986167545372,29.216285234251632,193.27084270714778,6.0158741934889e-09,35487.821147030234,15370932.431379037,102.91442103186859
55,374.6781937490278,1.0717552974696631,29.853131789246707,199.62337396499646,6.781695969746469e-09,34971.78117889328,15608087.675729707,103.67581114312671
56,377.6922856241605,1.087921717570998,30.502303762393268,206.0935187101096,7.640290240463838e-09,34463.85619859751,15848783.181808878,104.44199299025263
57,380.7241944390969,1.1043022036915826,31.164093023912027,212.68405230566975,8.60252335396286e-09,33963.915920798165,16093068.110370765,105.21297717226786
58,383.7746759569864,1.1209009797781,31.83878999495695,219.3978225693537,9.680506927562077e-09,33471.831996267174,16340992.190260498,105.98877380450622
59,386.8444253157243,1.1377221187823126,32.526684197786,226.23774909753917,1.088773948363485e-08,32987.47798063352,16592605.721324509,106.76939250554179
60,389.93408417030156,1.1547696151264382,33.228064738878714,233.20682266262835,1.2239252514086576e-08,32510.729303248216,16847959.577291224,107.55484238145645
61,393.0442454851303,1.172047422730535,33.943220682851084,240.308105116554,1.3751796240810507e-08,32041.46323699437,17107105.20834768,108.34513201013172
62,396.17545960561995,1.1895593729744696,34.67244143289442,247.54472906944628,1.5444026821572107e-08,31579.558868014923,17370094.643738102,109.14026942857656
63,399.3282388015065,1.207309251748333,35.41601710524346,254.91989785897283,1.733672286992656e-08,31124.897065942885,17636980.494169053,109.94026211468717
64,402.50306169307703,1.2253007884465597,36.17423882716196,262.43688558178,1.945301752477871e-08,30677.360454424765,17907815.954121158,110.74511697312887
65,405.70037713099657,1.2435376795462956,36.94739902284936,270.09903724288387,2.181865238529507e-08,30236.833381994446,18182654.804027304,111.55484031936847
66,408.9206066882211,1.262023575731441,37.73579164977784,277.90976924881534,2.446231661252179e-08,29803.201893973972,18461551.412015773,112.36943786112474
67,412.16414970228516,1.2807621035483614,38.53971253985434,285.87256928689106,2.741585383053105e-08,29376.353702602664,18744560.736369103,113.18891468425981
68,415.4313830574838,1.2997568467802998,39.359459447028456,293.99099750025476,3.071479042465341e-08,28956.178161377695,19031738.32627648,114.01327523498034
69,418.72266611280855,1.3190113779204342,40.19533238891171,302.26868639708727,3.439857205814036e-08,28542.56623536778,19323140.32418719,114.84252330226893
70,422.03834109915556,1.3385292585101025,41.04763370793965,310.7093418987891,3.851111515706765e-08,28135.410475501096,19618823.466530964,115.67666199928976
71,425.3787356926914,1.3583140263457765,41.916668273518496,319.31674387006683,4.3101311075217756e-08,27734.60499146639,19918845.084887236,116.51569374706642
72,428.7441652632274,1.3783692146900093,42.80274365830509,328.09474668292006,4.822340530896785e-08,27340.04542408533,20223263.10753689,117.35962025615956
73,432.13493330836457,1.3986983525712173,43.70617015867729,337.0472803238533,5.393785857984532e-08,26951.6289211393,20532136.059213236,118.20844250698633
