,RNAP_total,Sigma_total,DNA_total,Nucleotide,mRNA_total,RNAase_total,Ribosome_total,tRNA_total,tRNA_synthetase_total,Unfolded_protein,Folded_protein,Peptide_chain,Amino_acid,Protease_total,Holoenzyme,Open_promoter_complex,mRNA_RNAase_complex,Et_AA_complex,tRNA_AA_complex,Translation_initiation_complex,Time
42,837.0540525255686,134.99999999999983,99.99999999999997,835.0755776534044,82.99676206738482,89.9999999999997,23.484482002298936,166.79715438745194,277.3379642111315,337.5374678097963,305.6795910759335,6.1879940444532505e-09,45064.78856051612,149.39926491515106,93.87606635931864,5.534628461375618,37.20481818354269,253.91708273480288,164.0297547826362,1.068209365564004,42.058414464534074
43,839.9457779227166,134.9999999999998,99.99999999999997,834.2704324227959,83.11265232003862,89.9999999999997,23.721600665389676,168.30453025211077,278.88088253007936,344.29107632214027,318.9163212653315,7.003906543855088e-09,44389.77258833229,150.45584919724635,93.96595712038646,5.544526825910693,37.2408375421327,254.9999212563489,165.52370440324486,1.0742251050518175,43.059805285118216
44,842.8450611760134,134.99999999999983,99.99999999999999,833.466784117358,83.2262016179983,89.9999999999997,23.960912067461695,169.82425020586055,280.4310828561385,351.01615412257837,332.32037079592067,7.918270971668868e-09,43725.09888171223,151.51901244720614,94.05558000846318,5.554417055135376,37.276065835241525,256.0816605105703,167.02989384881639,1.0802145860895853,44.061196105702365
45,845.7518747756633,134.99999999999983,99.99999999999999,832.6643691897973,83.33770060286486,89.9999999999997,24.202431215444637,171.35638325847913,281.9885714775542,357.7184680170007,345.8887683836225,8.942269511751475e-09,43070.60146720602,152.58877499074322,94.14493304840703,5.564300656150912,37.310599074127744,257.16217171630564,168.5483906319293,1.0861816125142638,45.06258692628651
46,848.6661901454371,134.9999999999998,99.99999999999999,831.8629622854801,83.44739906584778,89.9999999999997,24.446173074755432,172.90099795513873,283.55335400435456,364.40352262139595,359.6189032351745,1.0088311404606257e-08,42426.11683954781,153.66515669811017,94.23401441350764,5.574178916937091,37.344519565912314,258.2413236820788,170.07926185621318,1.0921294622277886,46.063977746870655
47,851.5879776232689,134.99999999999983,99.99999999999999,831.0623710953282,83.55551146357922,89.9999999999997,24.6921525643138,174.45816234784405,285.12543535144584,371.0765657361394,373.5085078328877,1.1370158040387028e-08,41791.483935090466,154.74817696883247,94.32282240122966,5.584052935238551,37.377897995465446,259.31898276412574,171.62257408359457,1.0980609255595448,47.0653685674548
48,854.517206440008,134.9999999999998,100.0,830.2624317753088,83.66222182757933,89.9999999999997,24.940384551281113,176.02794396530203,286.70481972056393,377.7425947237387,387.5556408187524,1.2803063522966876e-08,41166.54410357345,155.83785471554472,94.4113554174289,5.593923644233637,37.410794977274044,260.3950128215081,173.17839333028118,1.103978379740491,48.066759388038946
49,857.4538447025132,134.9999999999998,99.99999999999999,829.4630045613453,83.76768846485861,89.9999999999997,25.190883846043135,177.61040978452255,288.29151058441613,384.40636447539185,401.7586687015242,1.4403945288927435e-08,40551.14107612989,156.9342083492251,94.49961195933219,5.603791837623037,37.443262632871104,261.469275171292,174.7467850434621,1.1098838512501847,49.06815020862309
50,860.3978593732032,134.9999999999998,99.99999999999999,828.6639703330916,83.87204764208646,89.9999999999997,25.443665196772933,179.20562619994965,289.8855106687707,391.07239536272914,416.11624960208457,1.6191561388632632e-08,39945.12093505308,158.03725576290805,94.58759060276456,5.613658188731647,37.47534582060489,262.54162854841746,176.3278140869446,1.1157790645299663,50.06954102920723
51,863.3492162468021,134.9999999999998,99.99999999999999,827.8652282090881,83.97541616463833,89.9999999999997,25.698743283622544,180.81365899044755,291.48682193286993,397.7449810180314,430.6273195913957,1.8186690994972155e-08,39348.33208622091,159.14701431412007,94.67528999206168,5.623523264519282,37.507083016382055,263.6119290628162,177.9215445457775,1.1216654642259423,51.07093184979138
52,866.3078799382324,134.99999999999977,99.99999999999997,827.0666930090518,84.07789409807924,89.9999999999997,25.956132713748406,182.43457329174169,293.09544555573757,404.4281968736443,445.2910779341432,2.0412346924954005e-08,38760.62522786414,160.26350081128462,94.76270883104552,5.633387540096798,37.53850712157702,264.68003012658943,179.52804018065504,1.1275442927350339,52.07232267037552
53,869.2738138576273,134.9999999999998,99.99999999999999,826.2682927896254,84.17956741108502,89.9999999999997,26.215848015102477,184.06843356127044,294.71138191536335,411.12590922070586,460.1069719943885,2.2894019185086763e-08,38181.85331861196,161.3867314950852,94.84984587238645,5.643251412510653,37.56964649836501,265.745782473141,181.14736360299491,1.1334165611475275,53.07371349095967
54,872.2469801852576,134.9999999999998,99.99999999999997,825.4699668978201,84.28051006371517,89.9999999999997,26.477903630067516,185.7153035422775,296.33463056765635,417.8417840418958,475.0746834686754,2.56599376597494e-08,37611.87154514788,162.51672201953573,94.93669991135172,5.653115211864276,37.60052550704947,266.80903401030395,182.7795769757081,1.1392831278011302,54.07510431154381
55,875.2273398684526,134.9999999999998,99.99999999999997,824.6716645484224,84.38078553413409,89.9999999999997,26.74231391089962,187.37524623946678,297.965190237259,424.5792956703306,490.1941161458372,2.8741355348060512e-08,37050.537292179484,163.65348744119265,95.02326977893709,5.662979209685261,37.63116514203071,267.8696298677516,184.42474132627078,1.145144686348154,55.07649513212795
56,878.2148526616702,134.99999999999977,99.99999999999997,823.8733435055906,84.48044823343216,89.9999999999997,27.00909311896102,189.0483239185656,299.60305883200596,431.3417350808269,505.46538395650083,3.217286363591265e-08,36497.710110350265,164.79704222482954,95.1095543383071,5.672843626592011,37.661583279655645,268.92741231985076,186.0829178803193,1.1510018682804541,56.0778859527121
57,881.2094769038764,134.9999999999998,99.99999999999996,823.0749688443992,84.57954483488727,89.9999999999997,27.278255400340466,190.73459795803683,301.24823331317936,438.13221874332663,520.8887992825784,3.599274329036839e-08,35953.251687089316,165.94740014829236,95.1955524767768,5.682708639290412,37.69179547473047,269.98222066829925,187.75416537952773,1.1568550844759955,57.07927677329624
58,884.2111695163705,134.9999999999998,99.99999999999997,822.2765119099384,84.67811539152518,89.9999999999997,27.54981478063265,192.4341288215518,302.90070968571285,444.9536966486426,536.4648619811968,4.024334981219474e-08,35417.0258124093,167.10457429060708,95.28126310537274,5.692574386478942,37.721814958813844,271.03389126226324,189.43854319707492,1.162704763020135,58.08066759388039
59,887.2198860838275,134.9999999999998,99.99999999999999,821.4779494608016,84.7761942559116,89.9999999999997,27.823785167237876,194.14697607762395,304.560483034321,451.80896051939175,552.1942490262509,4.497154386492044e-08,34888.898349805895,168.26857705225504,95.36668515295277,5.702440973937232,37.75165315716675,272.0822575536869,191.13610892946312,1.1685511476176587,59.082058414464534
60,890.2355812580524,134.9999999999998,99.99999999999997,820.6792629574502,84.87381084464732,89.9999999999997,28.10018038155012,195.8731986056888,306.2275477387479,458.7006512795383,568.0778050160447,5.0229151488273226e-08,34368.7372056185,169.43942030156734,95.45181756360353,5.7123084787858875,37.78131991499497,273.12714964791525,192.84691939348514,1.174394502379711,60.083449235048676
61,893.2582080540662,134.9999999999998,99.99999999999999,819.880437934257,84.97099031307177,89.9999999999997,28.37901409001086,197.6128541702493,307.90189707755945,465.6312663259224,584.1165332468483,5.607347188302486e-08,33856.41229883884,170.6171150920575,95.53665929493243,5.722176952892026,37.81082363891456,274.1683947630578,194.5710305227334,1.1802349746362253,61.084840055632824
62,896.2877180039925,134.9999999999998,99.99999999999999,819.0814634144226,85.06775418408517,89.9999999999997,28.660299812475408,199.36599947926018,309.5835233037399,472.60316692889756,600.3115867346919,6.256785906279877e-08,33351.795530605996,171.80167170987943,95.62120931485546,5.732046426357865,37.840171584275694,275.2058168045817,196.30849708399725,1.1860726722505854,62.086230876216966
63,899.3240612445267,134.9999999999998,99.99999999999997,818.2823314308672,85.16412086330465,89.9999999999997,28.944050924825255,201.13269020633922,311.2724176843496,479.6185850928323,616.6642600334665,6.978234584944842e-08,32854.76075398692,172.99309969638318,95.70546659994436,5.741916910370948,37.869369983486514,276.2392364499717,198.05937278757145,1.1919076592417055,63.087621696801115
64,902.3671865056027,134.9999999999998,99.99999999999997,817.4830366456838,85.26010604844157,89.9999999999997,29.230280652498262,202.91298095637615,312.96857048564556,486.6796298045821,633.1759819136794,7.779431307531232e-08,32365.1837455519,174.19140783236094,95.7894301337674,5.751788399408887,37.89842418931361,277.2684710526777,199.8237102268774,1.1977399626899041,64.08901251738526
65,905.417041053498,134.99999999999977,99.99999999999996,816.6835759858304,85.3557231213625,89.9999999999997,29.519002059576373,204.7069252037581,314.67197093264235,493.78829345626446,649.8483079292521,8.668926717650617e-08,31882.942175340395,175.3966041041031,95.87309890525373,5.76166087333721,37.92733880642974,278.2933346122866,201.60156077236417,1.2035695640304376,65.0904033379694
66,908.4735706516225,134.99999999999977,99.99999999999996,815.8839483376164,85.45098347706181,89.9999999999997,29.810228039279767,206.5145752396927,316.38260717818,500.9464577522029,666.6829135859646,9.65616836258427e-08,31407.9155777493,176.60869567594636,95.9564719075195,5.771534299187918,37.956117788677865,279.31363763938026,203.39297466822921,1.2093964394314987,66.09179415855354
67,911.5367195361529,134.99999999999977,99.99999999999996,815.0841542882179,85.54589680218902,89.9999999999997,30.10397130566667,208.33598212731968,318.1004662800467,508.1558993693528,683.6815879827087,1.0751593554202564e-07,30939.98532309856,177.8276888683504,96.03954813659765,5.781408632673474,37.98476454627331,280.3291871649649,205.19800074966832,1.2152205071426556,67.09318497913769
68,914.6064304337373,134.99999999999977,99.99999999999997,814.2841959224033,85.64047129427055,89.9999999999997,30.40024438923709,210.1711956812586,319.82553420159206,515.4182949508972,700.8462282158264,1.1966726368488316e-07,30479.034590740026,179.05358915254075,96.1223265905071,5.791283819479767,38.01328200223311,281.3397866322887,207.0166865554166,1.2210416780730968,68.09457579972184
69,917.6826445860092,134.99999999999977,99.99999999999996,813.4840766106867,85.7347138903007,89.9999999999997,30.69905963318625,212.0202644512899,321.55779581629446,522.735226546515,718.1788332660005,1.3314299354987845e-07,30024.94833856269,180.28640114797363,96.20480626888646,5.801159796397198,38.04167266538713,282.345235783739,208.8490785274594,1.2268598610443175,69.09596662030599
70,920.7653014598989,134.99999999999977,99.99999999999996,812.6838008591654,85.82863042896271,89.9999999999997,31.000429158855297,213.88323551581038,323.2972347350169,530.1081859977824,735.6814991988995,1.4808367568552547e-07,29577.61327837819,181.52612849336955,96.28698617099734,5.811036492251259,38.069938701757884,283.34533069776336,210.6952211858002,1.2326749185181567,70.09735744089012
71,923.8543389719782,134.9999999999998,99.99999999999994,811.883374175,85.92222579609394,89.9999999999997,31.304364880747126,215.76015458246675,325.04383342219563,537.5385790699776,753.35641454095,1.646443728677503e-07,29136.917849683432,182.77277392305047,96.36886529673941,5.820913828608498,38.098081960353795,284.3398635837221,212.55515811768527,1.2384867223209393,71.09874826147427
72,926.9496929710431,134.99999999999977,99.99999999999996,811.0828029307557,86.01550407154616,89.9999999999997,31.610878448616276,217.65106563850395,326.79757289288574,545.0277300996289,771.2058552275578,1.8299626882552352e-07,28702.75219125697,184.02633904418764,96.45044264470513,5.830791720660025,38.126104034544525,285.32862279736304,214.4289310607407,1.2442951195915843,72.10013908205842
73,930.0512983604294,134.9999999999998,99.99999999999996,810.2820942709895,86.10846863047834,89.9999999999997,31.919981351437702,219.55601160035565,328.5584333380853,552.5768854886225,789.2321807756432,2.0332813659130618e-07,28275.008117379308,185.28682477714196,96.53171721229377,5.840670077754071,38.15400628891892,286.31139270163135,216.31658029840926,1.2500999504637007,73.10152990264255
74,933.1590882939535,134.9999999999998,99.99999999999996,809.4812560032289,86.20112226168195,89.9999999999997,32.23168483175292,221.47503379243096,330.3263936608411,560.1872180104497,807.4378296013756,2.258483053443507e-07,27853.579088420665,186.55423101831235,96.6126879951256,5.850548804026871,38.181789899111415,287.2879535899153,218.21814450078037,1.255901046314583,74.1029207232267
75,936.2729939771468,134.99999999999983,99.99999999999996,808.6802965206595,86.29346725183399,89.9999999999997,32.54599985815453,223.40817178644548,332.10143135217504,567.8598304891236,825.8253150369986,2.5078687331759513e-07,27438.360183205943,187.82855654423605,96.69335398663812,5.860427798823753,38.209455879696904,288.2580816108084,220.13366061637095,1.2616982296820445,75.10431154381085
76,939.3929448051915,134.99999999999983,99.99999999999994,807.8792247600154,86.38550543150495,89.9999999999997,32.86293713122246,225.35546344713697,333.8835225581449,575.5957579555875,844.3972229812003,2.7839728558915504e-07,27029.248081637157,189.10979905243903,96.77371417781212,5.8703069569529776,38.23700509726877,289.22154868831086,222.06316392804206,1.2674913187540988,76.10570236439499
77,942.5188684326633,134.9999999999998,99.99999999999996,807.0780501287528,86.47723825483929,89.9999999999997,33.182507082905786,227.31694493747378,335.6726421087928,583.3959715685088,863.1562076789482,3.08959400105629e-07,26626.141032746615,190.39795517525297,96.85376755689138,5.880186169154863,38.26443829880142,290.1781223895266,224.0066878648511,1.2732801205282676,77.10709318497914
