,0,1,2,3,4,5
36,1.8468569722703205,704.5768401133682,522.8549844589126,250.3950521780748,56037.774974653184,11654792.794379927
37,1.8728446570418973,716.2282984353271,544.5026878870627,265.1401803847893,55123.22714580265,11836002.196571033
38,1.8991234553001608,727.6060096832306,566.0962229160851,280.24913101189577,54222.41873017619,12019960.222137367
39,1.9257066318614553,738.7318171391943,587.6212011907297,295.71777784211486,53335.13306600253,12206706.40780688
40,1.9526061007234576,749.626080843613,609.0647232768059,311.54222206404313,52461.156632552964,12396280.791553866
41,1.9798326473475851,760.3077347222219,630.415263312067,327.71879036072664,51600.27905766957,12588723.91680752
42,2.007396116928761,770.7943471568572,651.6625597314363,344.24403228212765,50752.293117318695,12784076.836621253
43,2.035305566603342,781.1021857455602,672.7975119331963,361.1147168568736,49916.99472660279,12982381.117802963
44,2.0635694091742516,791.2462785948769,693.8120826128797,378.3278290664703,49094.18292940031,13183678.844998749
45,2.092195515403395,801.2404803721502,714.6992069480597,395.8805654372,48283.65987827214,13388012.62472362
46,2.121191314170305,811.0975352437902,735.4527053504036,413.7703296169392,47485.230814387236,13595425.589355523
47,2.150563863596222,820.8291392174842,756.0672047871765,431.9947273707406,46698.7040412515,13805961.401048055
48,2.1803199232180894,830.4459990784981,776.5380631260332,450.5515616345858,45923.890899171005,14019664.25560154
49,2.2104660108346748,839.9578906235749,796.8612983334345,469.438827254659,45160.6057366103,14236578.886275679
50,2.2410084463028896,849.373713800348,817.033524220343,488.65470548213204,44408.66587932703,14456750.567513099
51,2.2719533915048133,858.701544897484,837.0518900794701,508.19755841163015,43667.89159925616,14680225.118592385
52,2.30330689083811,867.9486890896075,856.914019828767,528.0659234218708,42938.10608346907,14907048.907283392
53,2.335074886282508,877.1217238664229,876.6179668699796,548.2585071509548,42219.135399492094,15137268.853245972
54,2.3672632513141485,886.2265465660195,896.1621598404163,568.7741798238977,41510.808463997324,15370932.431529984
55,2.3998778076989122,895.2684155862387,915.5453591202472,589.611969264247,40812.95700909864,15608087.67589366
56,2.432924341601464,904.2519883948161,934.7666165847861,610.7710548803584,40125.41554939852,15848783.181988131
57,2.466408620806501,913.181361166525,953.8252334900687,632.2507616717731,39448.02134888477,16093068.110595759
58,2.500336401724522,922.0600999003285,972.7207292864003,654.0505540085616,38780.61438790611,16340992.190522667
59,2.5347134441306944,930.8912762312401,991.4528038556391,676.1700295731999,38123.03733058838,16592605.72166803
60,2.569545516564143,939.6774940608312,1010.0213110823958,698.6089130812835,37475.13549276127,16847959.577697746
61,2.6048384046659185,948.4209184413879,1028.4262294604548,721.3670500250704,36836.75681016485,17107105.208733242
62,2.640597918499903,957.1233039028909,1046.6676335144525,744.4444004268846,36207.75180639692,17370094.64407593
63,2.6768298980192866,965.78601927648,1064.7456690898139,767.8410324723258,35587.97356177661,17636980.49465794
64,2.713540212224287,974.410062837284,1082.6605396473858,791.5571158744176,34977.27768406718,17907815.954884123
65,2.750734761747265,982.9960840999019,1100.4124852452903,815.5929154876292,34375.522277336946,18182654.805026844
66,2.7884194935252684,991.5444131626899,1118.0017510947107,839.9487849282833,33782.567912729195,18461551.41343197
67,2.8266003947592075,1000.055069663875,1135.428581206114,864.6251598322109,33198.277599683584,18744560.738121234
68,2.8652834961287272,1008.5277805829181,1152.6932011530669,889.6225511600064,32622.51675739536,19031738.3284616
69,2.904474876292335,1016.9619982253416,1169.795800338863,914.9415384729767,32055.153186778545,19323140.326732673
70,2.9441806600127456,1025.3569105382378,1186.7365232967136,940.5827630928159,31496.0570431219,19618823.469419576
71,2.9844070187381737,1033.7114575720318,1203.5154545997505,966.5469210300643,30945.100808516498,19918845.088251732
72,3.0251601707552993,1042.0243413575688,1220.1326101094864,992.8347560658923,30402.15926556219,20223263.1112652
73,3.06644638628486,1050.2940381224068,1236.5879249831487,1019.4470527010586,29867.109472259897,20532136.06344549
74,3.108271988841409,1058.5188083868863,1252.881244622441,1046.3846289976188,29339.83073683412,20845523.067281276
75,3.1506433534785265,1066.6967061219032,1269.012317386355,1073.6483292597131,28820.204592402562,21163483.84313084
76,3.193566905761223,1074.825589065628,1284.9807863180035,1101.2390164979986,28308.11477204037,21486078.709160496
77,3.237049124029868,1082.903125616034,1300.7861830764011,1129.157565105109,27803.447185436184,21813368.58140384
78,3.281096538239533,1090.9268046283648,1316.4279204921518,1157.40485307333,27306.089894890996,22145414.97314137
79,3.3257157295806805,1098.8939414546446,1331.9052882210242,1185.9817543774136,26815.933092266674,22482279.99450525
80,3.3709133320872255,1106.8016845804543,1347.2174478889247,1214.8891311038124,26332.86907673149,22824026.351405993
81,3.4166960347566504,1114.647022960797,1362.3634276255718,1244.1278254976967,25856.792232582033,23170717.34425882
82,3.463070578795162,1122.4267921322316,1377.3421182063867,1273.698652246232,25387.599006002638,23522416.867524184
83,3.510043756828163,1130.1376791080058,1392.1522722262177,1303.602389408017,24925.187885641433,23879189.406029623
84,3.5576224139190047,1137.7762299439523,1406.7924975635635,1333.8397710951938,24469.459378708638,24241100.035207838
85,3.6058134468337837,1145.3388537271285,1421.261257558649,1364.41147839406,24020.315991751206,24608214.417259697
86,3.6546238035466225,1152.821827785583,1435.556869062181,1395.3181308072385,23577.662209969967,24980598.79857446
87,3.704060483466319,1160.2213043203565,1449.6774981051185,1426.5602782720723,23141.40447488777,25358320.008433755
88,3.754130537637204,1167.5333130043816,1463.6211632089464,1458.1383912161966,22711.45116723166,25741445.45275325
89,3.804841068085125,1174.7537680407568,1477.3857298534417,1490.0528529373842,22287.712583782326,26130043.11390161
90,3.856199226492076,1181.8784721914567,1490.9689135181184,1522.303949531253,21870.100919361055,26524181.543889124
91,3.908212214037947,1188.9031218905427,1504.3682780697895,1554.8918612330885,21458.53024635139,26923929.86144513
92,3.960887281193493,1195.823312403919,1517.581235066807,1587.8166534752033,21052.91649449871,27329357.748123348
93,4.014231726697465,1202.6345424515607,1530.6050473921196,1621.0782666147754,20653.177432632867,27740535.440424018
94,4.06825289730796,1209.332219435605,1543.4368275609631,1654.6765073149106,20259.232648046953,28157533.726878744
95,4.12295818738458,1215.911664682296,1556.073540058368,1688.611038745127,19871.003527147794,28580423.94097775
96,4.1783550380215315,1222.3681185101034,1568.5120020628708,1722.8813711964112,19488.413235795622,29009277.95600352
97,4.234450935816557,1228.696746146675,1580.7488870239915,1757.486851928035,19111.386699670737,29444168.176443752
98,4.291253412574713,1234.8926427990846,1592.7807252466987,1792.4266558983843,18739.850584482887,29885167.532833375
99,4.348770044376117,1240.9508400621296,1604.6039080255157,1827.699775635126,18373.733275764327,30332349.472239412
100,4.407008450807706,1246.8663112538238,1616.2146891473776,1863.3050116871389,18012.964859120286,30785787.952099875
101,4.465976293963263,1252.6339784632835,1627.6091897233084,1899.240962529175,17657.477099235904,31245557.429668315
102,4.525681277649431,1258.2487181585789,1638.783400305277,1935.506014891663,17307.20341998147,31711732.855046194
103,4.586131146103544,1263.7053690005419,1649.7331864361831,1972.0983337555297,16962.078882418173,32184389.659523033
104,4.647333683191675,1268.998737999599,1660.4542917674307,2009.0158526160349,16622.04016433249,32663603.74727359
105,4.709296711109405,1274.12360930797,1670.942344827568,2046.2562637530305,16287.025536664021,33149451.481927827
106,4.772028089693987,1279.074748804652,1681.1928600384747,2083.817008244435,15956.97484528256,33642009.68125953
107,4.835535715133926,1283.8469129635955,1691.2012443419267,2121.69526637023,15631.829487162779,34141355.60390236
108,4.899827517961079,1288.434862802397,1700.962809946065,2159.887948705615,15311.532379663919,34647566.92725252
109,4.9649114628886375,1292.8333647651139,1710.4727711517498,2198.391685520273,14996.02794745394,35160721.74825503
110,5.030795547272955,1297.0372012011992,1719.726252775384,2237.2028177144457,14685.262096058043,35680898.567461975
111,5.097487798680638,1301.0411865178437,1728.7183050863182,2276.317389804659,14379.182175869773,36208176.26346635
112,5.1649962747410125,1304.8401685750746,1737.4439016225676,2315.731138167666,14077.736970128184,36742634.09250741
113,5.233329061504866,1308.4290397226664,1745.897948218757,2355.439482701883,13780.876666760172,37284351.67160935
114,5.302494270758107,1311.8027546771189,1754.0753001948478,2395.437522333219,13488.55281664326,37833408.949874654
115,5.372500039694383,1314.9563329878151,1761.970761220145,2435.720022283364,13200.718321826462,38389886.206416555
116,5.443354529220682,1317.884870546173,1769.5790928572997,2476.2814064548074,12917.327405834907,38953864.03268222
117,5.5150659211223285,1320.5835593823272,1776.8950333339114,2517.115755980667,12638.335565937092,39525423.30067502
118,5.587642417469344,1323.0476912709319,1783.9132982215285,2558.216795902318,12363.699560462532,40104645.15874873
119,5.661092238863628,1325.2726695903548,1790.628590407626,2599.577888252795,12093.377377794004,40691611.01320218
120,5.735423621263556,1327.254029899918,1797.035620756505,2641.1920344853074,11827.328182539048,41286402.493478365
121,5.810644815241682,1328.9874456299226,1803.1291105005055,2683.051861893669,11565.512300738186,41889101.445388086
122,5.88676408419264,1330.4687400980613,1808.9038014792382,2725.1496171646254,11307.891188071942,42499789.91225162
123,5.96378970108783,1331.6939068319273,1814.3544772054797,2767.477171905923,11054.427372634183,43118550.09883401
124,6.0417299470794745,1332.6591193646063,1819.4759701566586,2810.0260127318384,10805.084430254943,43745464.35722336
125,6.120593109467376,1333.3607439970667,1824.263173670159,2852.7872374150047,10559.826948478401,44380615.16520018
126,6.200387478982823,1333.7953553860543,1828.7110586934948,2895.751557892405,10318.620478366554,45024085.09660327
127,6.281121348182945,1333.959748702576,1832.8146828900858,2938.9092909994565,10081.431506125831,45675956.8045549
128,6.36280300838717,1333.850957123271,1836.569209630853,2982.2503665139557,9848.227397041763,46336312.98694423
129,6.445440747509527,1333.4662655704583,1839.969920919289,3025.7643243528087,9618.976356982736,47005236.3631261
130,6.5290428479353855,1332.8032237678847,1843.0122298530048,3069.440311530243,9393.647395038064,47682809.65127141
131,6.613617583152616,1331.8596627224838,1845.691700836841,3113.2670955793965,9172.210262484708,48369115.53032817
132,6.699173216003444,1330.6337081041368,1848.0040601468081,3157.233055752707,8954.635421830184,49064236.62174054
133,6.78571799547334,1329.1237947959216,1849.945214603611,3201.3261949719613,8740.893989961933,49768255.45383623
134,6.873260153775979,1327.3286813845455,1851.511268672675,3245.534147512859,8530.95768638787,50481254.42966039
135,6.961807904241127,1325.247464664451,1852.6985373039195,3289.8441753063016,8324.79879497568,51203315.80392638
136,7.051369437538066,1322.8795927576518,1853.5035663806561,3334.243191199982,8122.390097043582,51934521.639581986
137,7.141952919414984,1320.2248801047917,1853.9231468323248,3378.71775597398,7923.704830955277,52674953.78373139
138,7.233566487583151,1317.2835203041784,1853.954331809648,3423.2540908045785,7728.7166376435225,53424693.832667775
139,7.326218248048813,1314.0560970314948,1853.5944556307347,3467.8380998428397,7537.399497587047,54183823.089992434
140,7.419916272599193,1310.5435990721555,1852.8411488890613,3512.455371506315,7349.727685824257,54952422.539228305
141,7.514668595145205,1306.7474296008488,1851.6923558819483,3557.0912007116367,7165.675712131549,55730572.80278109
142,7.610483208810328,1302.6694201687967,1850.146351545984,3601.7305978878417,6985.218268682953,56518354.10914952
143,7.707368062151832,1298.31183739912,1848.2017583880954,3646.3583163201242,6808.33016872093,57315846.24900306
144,7.805331056104792,1293.6773961799365,1845.8575633617315,3690.958862962761,6634.98629344765,58123128.54130042
145,7.904380040189754,1288.7692649734215,1843.1131336568255,3735.516525187475,6465.161533622103,58940279.78997961
146,8.004522809132643,1283.591075925708,1839.968233491878,3780.015389050637,6298.830732995951,59767378.2455735
147,8.105767099143312,1278.1469301931686,1836.4230392909649,3824.439364609972,6135.968631759743,60604501.56284674
148,8.208120584140836,1272.4414029558673,1832.4781550299163,3868.7722123534454,5976.549809146815,61451726.75773998
149,8.311590872200146,1266.479550117706,1828.1346276530517,3912.9975656994657,5820.548627806297,62309130.166581884
150,8.416185501431722,1260.266906530775,1823.3939596223097,3957.0989659145357,5667.939178284822,63176787.398220085
151,8.521911936427193,1253.8094937582116,1818.2581247568055,4001.0598834406806,5518.695222991239,64054773.29386591
152,8.628777563833513,1247.1138116077527,1812.729577094474,4044.8637589676187,5372.790145457913,64943161.87562591
153,8.73678968902026,1240.1868505566738,1806.8112694677332,4088.4940208011253,5230.196890508669,65842026.308691755
154,8.845955531369642,1233.036074728732,1800.5066577423233,4131.934132340575,5090.887920891193,66751438.84605731
155,8.956282220220356,1225.6694196144967,1793.819712331062,4175.167625123946,4954.835164984874,67671470.7816368
156,9.067776791186825,1218.095298033453,1786.7549334182493,4218.178123303055,4822.009960348456,68602192.40823898
157,9.18044618106235,1210.3225708091802,1779.3173463117794,4260.949397977576,4692.383025451055,69543672.9572758
158,9.294297224254825,1202.36055723282,1771.5125206159407,4303.465390228234,4565.92439599705,70495980.55820435
159,9.409336648128416,1194.2190152167736,1763.3465698723744,4345.710255250272,4442.603392204488,71459182.1839367
160,9.52557106823597,1185.9081182552097,1754.8261490355972,4387.6684084845265,4322.388589666161,72433343.5948529
161,9.64300698458344,1177.438462485145,1745.9584724598437,4429.3245529380265,4205.247756322679,73418529.29595913
162,9.761650776363084,1168.8210234968917,1736.7512966298207,4470.663732475662,4091.1478522073644,74414802.47390787
163,9.881508697821856,1160.067153247704,1727.2129314230408,4511.671366799904,3980.05497639454,75422224.94929251
164,10.002586873698787,1151.1885609197204,1717.3522387292328,4552.3332918541455,3871.9343381794124,76440857.12319872
165,10.124891294016269,1142.1972696049093,1707.1786115692812,4592.635807804183,3766.750265788228,77470757.9151979
166,10.248427810092176,1133.105618980381,1696.701991768456,4632.565714420555,3664.4661404294766,78511984.7173465
167,10.373202129350416,1123.9262196706843,1685.9328457390468,4672.1103555014815,3565.0444142908073,79564593.33227487
168,10.499219810506032,1114.6719232788137,1674.8821540240897,4711.257661059937,3468.446600451805,80628637.91627772
169,10.626486258946525,1105.355802464819,1663.5614061584708,4749.996185613658,3374.633250877517,81704170.9252047
170,10.755006721826208,1095.9911182115782,1651.9825843441927,4788.315147743196,3283.563957848802,82791243.05645883
171,10.884786283226015,1086.5912851324981,1640.15814996961,4826.204470881472,3195.1973532129246,83889903.1914079
172,11.015829859139188,1077.1698286178707,1628.1010191256375,4863.654820025424,3109.4911314234614,85000198.3354181
173,11.148142192703354,1067.7403591189695,1615.8245521233837,4900.657640522234,3026.4020385291988,86122173.56181954
174,11.281727849115626,1058.3165269471149,1603.3425219965543,4937.2051885676265,2945.8859111024076,87255871.95112728
175,11.416591210806814,1048.911991151967,1590.669101042215,4973.290570888207,2867.8976729284677,88401334.53391123
176,11.552736472333713,1039.5403754859908,1577.818822837662,5008.907768060556,2792.391386672996,89558600.22990005
177,11.690167635513736,1030.2152337067155,1564.8065666726607,5044.051673220903,2719.3202573818144,90727705.79016341
178,11.82888850438256,1020.9500031930816,1551.6475181346482,5078.718109273825,2648.6366942270756,91908685.73647355
179,11.968902680251624,1011.7579692147528,1538.357147962895,5112.903864870135,2580.2923235595035,93101572.3027221
180,12.110213556697563,1002.652221934855,1524.951170673102,5146.606706224296,2514.2380547100092,94306395.374879
181,12.252824314589258,993.6456168708463,1511.4455122767374,5179.825399196488,2450.4241225022015,95523182.43162265
182,12.396737917137473,984.7507372204719,1497.8562781644985,5212.559729782672,2388.800129336147,96751958.48527987
183,12.541957104948594,975.9798512570031,1484.199712960794,5244.81051336974,2329.3151119651698,97992746.02241565
184,12.68848439109278,967.3448737627019,1470.4921633269837,5276.579606597404,2271.9175985063525,99245564.94483273
185,12.836322056203155,958.8573294780527,1456.7500383669724,5307.86991317987,2216.555672047333,100510432.51095134
186,12.985472143603998,950.528316605885,1442.9897694228528,5338.685387329725,2163.177037285291,101787363.2774187
187,13.135936454460769,942.3684714232174,1429.2277693882675,5369.031034490839,2111.729089301772,103076369.04100342
188,13.287716542996556,934.3879349681376,1415.480391246702,5398.9129059767365,2062.1589872984578,104377458.78123121
189,13.440813711745788,926.5963226147975,1401.7638862571641,5428.338090746216,2014.413728723609,105690638.60351928
190,13.59522900675734,919.0026906925237,1388.0943627592728,5457.3147115641605,1968.440221241636,107015911.68168254
191,13.75096321307819,911.6155155354204,1374.4877432969931,5485.851898770485,1924.185366923798,108353278.2038257
192,13.90801685001366,904.4426627182406,1360.9597231599118,5513.959782056143,1881.5961363623,109702735.31554006
193,14.066390166738863,897.491370819086,1347.525730028215,5541.649459580733,1840.6196504005406,111064277.06735234
194,14.226083137673232,890.7682255420401,1334.2008823097005,5568.932981472664,1801.2032580556759,112437894.3593062
195,14.387095458271117,884.2791504943485,1320.9999511600163,5595.823311221462,1763.2946167974287,113823574.8906413
196,14.549426540517869,878.0293861546255,1307.9373197629116,5622.334302422823,1726.8417716155993,115221303.10585938
197,14.713075508914578,872.0234874267825,1295.0269487709497,5648.48065386147,1691.7932316093102,116631060.1468801
198,14.87804119611812,866.2653081792294,1282.2823372002017,5674.277879434187,1658.0980488778212,118052823.80088238
199,15.044322139151095,860.7580059252632,1269.716492286977,5699.742257484258,1625.7058895187731,119486568.45526463
200,15.211916575204434,855.5040322505777,1257.3418927384685,5724.890794385556,1594.5671108004249,120932265.04752484
201,15.38082243809257,850.5051444133861,1245.1704635559001,5749.741169190457,1564.6328251654058,122389881.02334528
202,15.551037354240883,845.7624019399669,1233.2135424328865,5774.311691383061,1535.854974106601,123859380.28878634
203,15.72255863941109,841.2761847840884,1221.4818602573625,5798.621241929984,1508.1863837373548,125340723.17181613
204,15.895383294894108,837.0461961651442,1209.985511303999,5822.689225895619,1481.5808339591194,126833866.3770972
205,16.069508004530306,833.071486786475,1198.7339398172937,5846.5355110975715,1455.9931044967775,128338762.95128009
206,16.244929131118113,829.350463611365,1187.7359144065288,5870.180376493522,1431.3790383389457,129855362.24053039
207,16.421642713704824,825.8809188741436,1176.9995200491671,5893.644449974499,1407.695578603372,131383609.85935111
208,16.599644464503328,822.6600497737281,1166.5321426216865,5916.9486509468925,1384.9008171130772,132923447.65454906
209,16.778929766173597,819.6844825327562,1156.3404607119867,5940.114132219875,1362.9540322548073,134474813.67372838
210,16.959493669139153,816.9503007558652,1146.4304376527605,5963.162219820907,1341.8157244431209,136037642.1345705
211,17.141330889247747,814.4530783918308,1136.807320195191,5986.114352178629,1321.4476411970265,137611863.3984757
212,17.324435805488342,812.18790976287,1127.4756377518734,6008.99202203074,1301.812801858134,139197403.94474882
213,17.50880245778473,810.1494422411922,1118.439203224577,6031.816717089264,1282.8755193843008,140794186.34588182
214,17.694424545281564,808.3319116493715,1109.7011224971138,6054.609863090405,1264.6014086579391,142402129.24907976
215,17.88129542439061,806.7291765009487,1101.2637987791306,6077.392766286953,1246.9574015161643,144021147.3548394
216,18.069408107410133,805.3347564411831,1093.128946283923,6100.186558613008,1229.9117459139534,145651151.4029205
217,18.25875526106257,804.1418677590704,1085.297602307905,6123.012143751035,1213.4340086490927,147292048.15720502
218,18.44932920549118,803.1434613414791,1077.7701458037286,6145.890146227768,1197.4950663840434,148943740.39647642
219,18.641121913147703,802.3322582406562,1070.5463134556817,6168.840860773398,1182.0671012115724,150606126.9036881
220,18.83412500814738,801.7007882904024,1063.62522190611,6191.884205364161,1167.1235836101087,152279102.46162573
221,19.028329765708047,801.2414263441522,1057.0053901779029,6215.039675973533,1152.6392558985046,153962557.8494217
222,19.223727111827202,800.9464278956482,1050.6847643902306,6238.326304072787,1138.5901113878858,155656379.84215713
223,19.420307623222,800.8079635491569,1044.6607446802388,6261.76261739701,1124.9533693447427,157360451.21388346
224,19.61806152743707,800.8181532453406,1038.9302127394737,6285.3666027849295,1111.707447594149,159074650.74290523
225,19.81697870328729,800.9690981082367,1033.4895615427467,6309.155673345248,1098.8319311426687,160798853.2213134
226,20.01704868115444,801.252913126348,1028.3347241156716,6333.14663376919,1086.3075427114306,162532929.46264577
227,20.218260644125078,801.6617546126548,1023.4612064120392,6357.355656694283,1074.1161037381162,164276746.32062316
228,20.420603428848725,802.1878494019583,1018.8641188748059,6381.798255346256,1062.240498542835,166030166.70415965
229,20.624065526985657,802.8235192445834,1014.5382084337115,6406.489263724345,1050.6646355841413,167793049.59993395
230,20.828635086503017,803.5612067607908,1010.4778911763244,6431.442814909651,1039.3734082955582,169565250.09307873
231,21.0342999137457,804.3934944364808,1006.6772850873584,6456.672329192819,1028.3526533409336,171346619.39785093
232,21.241047475091214,805.313127524242,1003.1302427938538,6482.19049690726,1017.5891100671257,173137004.88294968
233,21.44886489960825,806.3130288571887,999.8303833312206,6508.009273414175,1007.070377327408,174936250.11004096
234,21.657738981083675,807.386318561029,996.7711246578974,6534.139866482319,996.7848719744642,176744194.86390933
235,21.867656181302216,808.5263230740617,993.9457137596224,6560.5927380950025,986.7217865832207,178560675.1988376
236,22.07860263246988,809.726591681057,991.3472584322922,6587.377596387663,976.8710474738183,180385523.473952
237,22.290564141159457,810.9809004269389,988.9687546272677,6614.5034038940885,967.2232741492065,182218568.40824634
238,22.503526190768746,812.2832682163324,986.8031183505601,6641.9783700586895,957.7697370774655,184059635.11637312
239,22.717473946349028,813.6279537045307,984.8432088409411,6669.809967847464,948.5023203422268,185908545.17533156
240,22.932392257832095,815.0094651265778,983.0818579997682,6698.004934304347,939.4134804564825,187765116.67021546
241,23.14826566457369,816.4225608915968,981.5118929777841,6726.569282031154,930.4962108894861,189629164.25684476
242,23.36507839982854,817.8622500347561,980.1261598855367,6755.5083111154745,921.7440051431882,191500499.2236641
243,23.582814395064776,819.3237948106153,978.9175472185108,6784.826618201127,913.1508207581501,193378929.55158946
244,23.80145728568187,820.8027034970431,977.8790020426788,6814.528117197252,904.7110493075062,195264259.99190018
245,24.020990415067434,822.2947344323567,977.0035552459523,6844.616046475165,896.4194788978471,197156292.1227639
246,24.24139684134538,823.7958833966502,976.2843308979229,6875.0929948612475,888.2712715666629,199054824.44055143
247,24.462659341525075,825.3023869956471,975.7145711725238,6905.960910220958,880.2619254143273,200959652.41741088
248,24.684760418895497,826.8107090544123,975.2876405903779,6937.221126369116,872.3872574516615,202870568.60060707
249,24.907682307627134,828.3175403825659,974.9970485881469,6968.874375476899,864.643368079466,204787362.67612845
250,25.13140698041553,829.8197861584314,974.8364516862514,7000.920813533684,857.0266265742048,206709821.57117733
251,25.35591615384316,831.314561905333,974.7996710730147,7033.36003693719,849.5336404764573,208637729.5274719
252,25.581191296010683,832.7991826299781,974.8806949138575,7066.191105754873,842.1612413768182,210570868.2034603
253,25.807213632828162,834.2711554904258,975.0736896469831,7099.412563684909,834.9064609216865,212509016.75950515
254,26.03396415546959,835.7281707008167,975.3730035678602,7133.022459485233,827.7665153170298,214451951.957732
255,26.261423627671135,837.1680921507502,975.7731714131808,7167.018368766627,820.7387886873149,216399448.2599553
256,26.48957259292893,838.5889491647281,976.2689198723754,7201.397414500947,813.8208156126097,218351277.9242432
257,26.718391382781,839.9889265800672,976.8551659552047,7236.156288936115,807.0102715431179,220307211.11514848
258,26.94786012380994,841.3663565509601,977.5270237519069,7271.291274167161,800.3049538972921,222267015.9978151
259,27.177958746687203,842.7197093752972,978.2797985031474,7306.798262753644,793.7027776548681,224230458.85756847
260,27.408666993239688,844.0475847699516,979.1089927742264,7342.672778880181,787.2017570055201,226197304.19488555
261,27.639964425892067,845.3487041051582,980.0102987998688,7378.909997108925,780.8000033072758,228167314.84966758
262,27.871830435078728,846.6219012201905,980.9796023758253,7415.504763866538,774.4957092964312,230140252.10057837
263,28.104244248721837,847.8661156074611,982.0129756676567,7452.451614810973,768.287147048909,232115875.78952402
264,28.337184940523727,849.0803841990087,983.1066762533134,7489.744794804329,762.1726579690909,234093944.43171114
265,28.570631438979248,850.2638353856938,984.2571429140297,7527.378275263499,756.1506467483429,236074215.3340625
266,28.804562536104843,851.4156811301395,985.4609924714833,7565.345773031205,750.2195745365235,238056444.7106026
267,29.038956896884507,852.5352108128709,986.7150136304489,7603.640766265952,744.3779567011813,240040387.80618715
268,29.27379306808208,853.6217844710183,988.0161637281216,7642.256512503166,738.6243558099319,242025799.01256257
269,29.509049487773364,854.674827760511,989.3615626991829,7681.186063440921,732.9573793047489,244012431.99266753
270,29.744704494445294,855.6938261391913,990.7484884489897,7720.422281607725,727.3756744568113,246000039.80001733
271,29.980736336572168,856.678321134193,992.1743706104546,7759.957854221103,721.877925906283,247988375.00322166
