,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,95000.0,6666666.67,0.0,0.0,0.0
1,21.01125680389905,0.03182104794304822,0.2209514509305495,0.013040440735151352,4.818271328253382e-05,93492.5788140817,6771387.766273505,85.25498526298516,0.00014007343522317824,0.00044939288968044353
2,38.68740047920512,0.059082875620016524,0.7932683265604933,0.0930076675736366,0.001084912457909405,92091.72648699806,6877731.0747550065,85.96442178315067,0.000867938438891165,0.005693529689613018
3,53.58954015108746,0.08249409757390447,1.6044136822778847,0.28079029203647654,0.0064441697346871284,90712.60179068288,6985721.004399152,86.67904933413979,0.0023033036341367844,0.023104806207431747
4,66.1845551636435,0.10269238396347533,2.5699251670831167,0.5975116930771639,0.022033819995759887,89354.91023898206,7095382.308643198,87.39888839272139,0.004355793205054751,0.059247170479031414
5,76.86097231835883,0.12021015214326433,3.6271242829755503,1.0509924440819574,0.055665792183032546,88018.35455818509,7206740.08954195,88.1239592544143,0.006877533252003108,0.11864598278548528
6,85.9421273880162,0.13549238374633202,4.7301811863820395,1.6401240905863508,0.11624476855461488,86702.6358973657,7319819.801928291,88.8542820003577,0.00972268139724159,0.20377185274269974
7,93.69711468984207,0.14891128495055175,5.8462370569048066,2.3579559619554606,0.21306235510038243,85407.45482985322,7434647.257598659,89.58987646779178,0.012767640133371021,0.31540234331117944
8,100.34989623675743,0.16077842089061783,6.952358939226638,3.193915635545902,0.35525721098682034,84132.51218122468,7551248.629522671,90.33076222327365,0.015915215710355327,0.45304941090137935
9,106.08687968191765,0.1713547675552579,8.033152778659796,4.135411234447727,0.5514352816852036,82877.50971294993,7669650.456080057,91.07695853820361,0.019092693869445787,0.6153452178758556
10,111.06322445464363,0.18085904775072625,9.078897413043792,5.168978050625946,0.8094242061769382,81642.1506855731,7789879.645301123,91.82848436605369,0.0222480121231141,0.8003575061137037
11,115.40808481182059,0.18947467556632303,10.084092074577333,6.281084161467396,1.1361327961944792,80426.14032145268,7911963.479164752,92.58535832128875,0.025345715351790546,1.0058342361116603
12,119.22897692138689,0.19735553553626164,11.046329399166039,7.458680519693478,1.5374896372424824,79229.18618344903,8035929.617882295,93.34759865924165,0.02836330696438456,1.2293868063707007
13,122.61540869991494,0.20463080110007736,11.965427432249916,8.689559214912753,2.018439119641951,78050.99848303919,8161806.104219941,94.1152232570595,0.031288178436644,1.4686225995172042
14,125.64190248625843,0.2114089600759746,12.842764099244281,9.962570244255133,2.5829774594156696,76891.29032959795,8289621.367832097,94.88824959534712,0.034115110524569246,1.721237568738452
15,128.37050754346876,0.21778117372947592,13.680772091862996,11.267733992264036,3.2342153873002584,75749.77792999013,8419404.229615645,95.66669474043465,0.036844286562029115,1.9850775803100786
16,130.8528940240027,0.22382408086502611,14.482557690572316,12.596279606308498,3.9744570378664337,74626.18074697799,8551183.90607924,96.45057532710032,0.03947973191790031,2.2581762598290176
17,133.1320925324869,0.22960218143323965,15.251617927689626,13.940630384832163,4.805287611718548,73520.22162253567,8684990.01372901,97.23990754160165,0.04202810910370587,2.5387749711018346
18,135.24394221474662,0.2351697809201136,15.991632959608516,15.294354034352532,5.727663908453502,72431.62687203188,8820852.573465081,98.03470710497402,0.0444977960357727,2.82532997135763
19,137.21829691005684,0.24057258819473376,16.706316361356887,16.652090158151733,6.742003922186796,71360.1263541794,8958802.014990248,98.834989256681,0.0468981899084196,3.1165104172142564
20,139.08002946845062,0.24584918140646467,17.39931045258103,18.00946398882328,7.8482729303873295,70305.4535202488,9098869.181237996,99.64076873865272,0.04923919054051504,3.4111899756784023
21,140.8498636016363,0.2510321925105113,18.074115512815357,19.36299423839698,9.046063724172326,69267.34544793116,9241085.33299626,100.452059776892,0.05153082515417677,3.708434460465925
22,142.54507716191873,0.2561491025733563,18.734044894073296,20.709997106753466,10.33467132604944,68245.54285224508,9385482.152560415,101.26887606720094,0.05378298107336379,4.007486545913992
23,144.18006795262622,0.2612232426770284,19.382198535313822,22.04849654561011,11.713158804300145,67239.7901017921,9532091.749381833,102.09123075900031,0.05600522340498716,4.30775019043519
24,145.76684429327636,0.26627438644926565,20.021451044796414,23.377134057190762,13.180417872509707,66249.8352070809,9680946.663652645,102.9191364374717,0.05820667519430066,4.608773743818695
25,147.31542172936796,0.27131933536975866,20.6544495927799,24.695086965341666,14.735221239601973,65275.429810899856,9832079.871085383,103.7526051077692,0.06039594702611906,4.910233902054472
26,148.83415812128766,0.2763724031529471,21.283618861080885,26.00199204989943,16.37626875631055,64316.32916792237,9985524.7872299,104.59164817801458,0.06258110129499247,5.211920148252349
27,150.3300340252181,0.2814458221797664,21.911170991391703,27.297875647951766,18.10222757812714,63372.29211987853,10141315.272049904,105.43627644289575,0.06476964311407024,5.513720037505417
28,151.8088765193077,0.286550069196551,22.53911832030723,28.583093120446406,19.911765089122596,62443.08106638096,10299485.634310089,106.28650006585191,0.06696853032504779,5.815606122726373
29,153.2755580553494,0.29169415970083795,23.169287956262792,29.858272121698242,21.8035784185224,61528.461930792204,10460070.636017794,107.14232856284366,0.06918419425771755,6.117623473576172
30,154.73415488468362,0.2968858832453146,23.803337365295384,31.124263997037488,23.776418200180817,60628.20412376169,10623105.496902477,108.00377078391924,0.07142257077195327,6.419878705320643
31,156.18807867367178,0.30213200034758775,24.442769964687546,32.38210140186005,25.82910806382997,59742.080504045116,10788625.898827396,108.87083489639615,0.0736891358036305,6.722530250719415
32,157.64018896072386,0.30743841220605356,25.088950369633064,33.63296088381714,27.960560858347776,58869.86733727891,10956667.990208501,109.74352836612337,0.07598894284948526,7.0257796355136355
33,159.09288660659925,0.3128103043718546,25.743119090364623,34.878130570951754,30.1697916429955,58011.344253348965,11127268.390431888,110.6218579399507,0.07832666167407164,7.32986380150451
34,160.5481890549856,0.3182522531830385,26.4064064008642,36.11898316905934,32.45592743277632,57166.294202297955,11300464.194246948,111.5058296269373,0.08070661703745717,7.6350485399890236
35,162.0077949456373,0.3237683737886615,27.079845105732346,37.35695258035275,34.81821487391235,56334.50340956216,11476292.976138923,112.39544868012597,0.08313282539151991,7.941622742280181
36,163.4731377670976,0.32936226632632654,27.76438248216185,38.593514326262074,37.25602582231364,55515.7613310051,11654792.794795182,113.29071957610157,0.08560902989249548,8.249893464416612
37,164.94542934044054,0.3350373030154763,28.460890780384915,39.83016947700498,39.76886110837071,54709.86060957708,11836002.197852807,114.19164600292495,0.08813873290586113,8.560181774087438
38,166.42569908338422,0.3407964966394265,29.170177660431253,41.068430841966,42.3563521242799,53916.59700756157,12019960.22277591,115.0982308119674,0.0907252277606125,8.872819092817986
39,167.9148217173167,0.3466426349153622,29.892993921345244,42.30981227600232,45.018263884847315,53135.76940843017,12206706.408782866,116.01047605334894,0.09337162337000053,9.188144366066922
40,169.41354590193976,0.3525783103214837,30.630042444526268,43.555819744560374,47.75449290203988,52367.17971801458,12396280.792788733,116.92838289823331,0.09608087286115373,9.506501426483268
41,170.92251369189145,0.3586059512041081,31.3819845575319,44.807944575978546,50.56506768031928,51610.632847640314,12588723.918097993,117.85195164820142,0.09885579428665671,9.82823708625771
42,172.44227910867625,0.3647278523201142,32.14944650566159,46.06765794356104,53.450147183731154,50865.936663281835,12784076.838045448,118.78118170936665,0.10169909182684847,10.153699406077502
43,173.97332236909014,0.3709462000692815,32.93302477740983,47.33640713798761,56.410018834922184,50132.901937902156,12982381.119316606,119.71607157346688,0.10461337355421739,10.483236438085735
44,175.51606373340897,0.37726309196156144,33.733291511974976,48.615612314559975,59.44509611942794,49411.342302437966,13183678.846493427,120.65661878025028,0.10760116950336837,10.817195048919158
45,177.07087310423074,0.3836805565605685,34.550798520794764,49.90666481882393,62.55591615017017,48701.07420416661,13388012.626218002,121.60281992219085,0.11066494520842818,11.155920181428321
46,178.63807733804964,0.39020056507204237,35.38608066251916,51.21092653755991,65.74313698931404,48001.9168652895,13595425.590878058,122.5546705892933,0.11380711328744039,11.499754380479173
47,180.21796840107115,0.3968250449114003,36.2396594787514,52.52972930481037,69.00753457820234,47313.692234469636,13805961.402603209,123.51216537991793,0.11703004598338025,11.84903729450761
48,181.8108096201202,0.4035558903998886,37.1120461751384,53.86437495199386,72.3499998209887,46636.22494339479,14019664.257274356,124.47529785115943,0.12033608506344581,12.204105375740196
49,183.41684032279838,0.41039497111435164,38.00374404876355,55.21613604931847,75.77153561865504,45969.342264274506,14236578.8882474,125.44406050631555,0.12372755032272097,12.565291765219605
50,185.03627981007773,0.4173441391007146,38.91525060444995,56.58625686784454,79.27325403008614,45312.87406886264,14456750.56993864,126.41844476637287,0.12720674682693123,12.93292624767121
51,186.66933089586314,0.42440523542093356,39.84705952149925,57.97595463861356,82.85637335424578,44666.652786088576,14680225.121503195,127.39844094524094,0.13077597163089094,13.307335279911827
52,188.31618303584116,0.431580095545056,40.79966247210282,59.386421126586676,86.52221512242924,44030.51335775412,14907048.910653867,128.38403822577365,0.13443751997126235,13.688842098003821
53,189.97701444316132,0.43887055340792364,41.773550427108916,60.818824188470735,90.27220162707914,43404.29320116109,15137268.856845785,129.3752246325212,0.1381936896592451,14.0777668731549
54,191.65199422746866,0.44627844604671146,42.76921503111753,62.274309710061345,94.10785311899109,42787.832165382264,15370932.434978971,130.37198701011621,0.1420467857335762,14.474426950010445
55,193.34128433924496,0.45380561463986485,43.78714986766524,63.75400363771989,98.03078509218712,42180.97248751345,15608087.679045452,131.374310975882,0.14599912448546915,14.879137073868199
56,195.04504066207258,0.4614539128627986,44.82785124671762,65.25901378172163,102.04270622630027,41583.558757108585,15848783.185026243,132.38218092990274,0.15005303596204958,15.292209652665829
57,196.76341392855338,0.46922519425126336,45.891818925681655,66.7904316530778,106.14541646332425,40995.437880964826,16093068.113712588,133.39557997706848,0.15421086605518886,15.713955028921443
58,198.49655071043233,0.47712134922269256,46.979556809449434,68.34933445703113,110.34080493579793,40416.45904411593,16340992.193794128,134.41448994429547,0.15847497881251021,16.14468177659815
59,200.24459449718108,0.485144240029018,48.09157381444283,69.93678715504448,114.63084790494747,39846.47366923863,16592605.725008676,135.43889131103708,0.16284775854556433,16.584697001108147
60,202.00768638793207,0.49329578007117497,49.22838445080978,71.55384446761656,119.01760694489398,39285.335378122574,16847959.581045154,136.46876320770707,0.16733161139186753,17.034306633281254
61,203.78596563675933,0.5015779002990822,50.39050920138907,73.20155277993182,123.50322739469223,38732.89995561689,17107105.21217494,137.5040833696574,0.17192896637613606,17.493815733938476
62,205.5795700210491,0.5099925245155763,51.57847490727188,74.88095196447496,128.08993702361911,38189.02531481977,17370094.647680953,138.5448281033476,0.1766422758957649,17.96352879812834
63,207.38863619682743,0.5185416005374122,52.79281522448284,76.59307720755264,132.78004473825166,37653.57146136981,17636980.49827257,139.59097226106454,0.1814740162487906,18.443750044587734
64,209.21330006352662,0.5272271252318119,54.034070897778165,78.33896083505266,137.5759393696239,37126.400457629024,17907815.95842531,140.64248920074314,0.18642668825882663,18.934783690667366
65,211.05369712280037,0.5360510770084616,55.30279005581084,80.11963405094998,142.48008861540362,36607.37638769192,18182654.808543995,141.69935074459403,0.19150281719769083,19.436934231831252
66,212.90996264226467,0.5450154667919679,56.599528541791045,81.9361286155912,147.49503813624221,36096.365323238824,18461551.416935705,142.76152715912983,0.19670495267614987,19.950506704836553
67,214.782231828294,0.5541223396385928,57.9248500644063,83.78947849035173,152.62341077464174,35593.23529009786,18744560.741619505,143.82898710773296,0.20203566866070471,20.475806939350992
68,216.67064001876665,0.5633737371762281,59.27932644875642,85.68072141069158,157.8679058762126,35097.85623503614,19031738.33198613,144.9016975973802,0.20749756277547776,21.01314180215151
69,218.57532276581034,0.572771753499314,60.66353769054636,87.61090042212996,163.2312987105532,34610.099993042124,19323140.33029656,145.97962397158662,0.21309325577735888,21.562819423119986
70,220.4964160136196,0.5823184771081927,62.07807214439239,89.5810653606238,168.7164399889939,34129.84025500568,19618823.473000426,147.0627298412121,0.2188253907245208,22.12514940904414
71,222.4340561508049,0.5920160318025841,63.52352669029693,91.5922742824701,174.32625548067506,33656.95253590115,19918845.091863573,148.15097705437984,0.22469663201907272,22.700443045543665
