,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,95000.0,6666666.67,0.0,0.0,0.0
1,21.01125680405225,0.03182104794322689,0.22109774416679875,0.013529777309693007,3.144426112208814e-15,93492.5788140731,6771387.766273504,85.25498526298496,0.0,0.0
2,38.68740047648617,0.05908287561587896,0.794214037949617,0.0996630668518624,2.5781104765249202e-14,92091.72648660692,6877731.0747550065,85.96442178314294,0.0,0.0
3,53.5895400860131,0.08249409749271476,1.6070275509156726,0.30976101916789356,8.913305520652418e-14,90712.60178714528,6985721.004399156,86.67904933406713,0.0,0.0
4,66.18455506366386,0.10269238245835988,2.575062685440339,0.6770999543618904,2.1658808094248285e-13,89354.91022261222,7095382.308643202,87.39888839237648,0.0,0.0
5,76.86097214623686,0.12021015188176382,3.6355358199851193,1.2214797946199711,4.3407088895559917e-13,88018.35450565162,7206740.08954195,88.12395925324653,0.0,0.0
6,85.94212717758056,0.13549238340370426,4.742482218206571,1.9528032517157636,7.704545489920589e-13,86702.63576363257,7319819.801928287,88.85428199726837,0.0,0.0
7,93.69711448581319,0.1489112846319629,5.862906734243294,2.8738406897162756,1.258016879064499e-12,85407.45453951105,7434647.257598654,89.58987646082302,0.0,0.0
8,100.34989601666973,0.16077841420135122,6.973751127423601,3.9823525262165815,1.9329478737026853e-12,84132.5116198512,7551248.629522667,90.33076220928824,0.0,0.0
9,106.08687965011387,0.1713547681150336,8.059511963213478,5.272706232606089,2.835914918990426e-12,82877.50871894899,7669650.456076079,91.07695851243218,0.0,0.0
10,111.06322406678672,0.18085904865911015,9.110376192315519,6.737097036339737,4.012693251460928e-12,81642.14904284336,7789879.645296209,91.82848432181665,0.0,0.0
11,115.40808436787175,0.18947467548447958,10.120767644344726,8.366459276473812,5.514869934994186e-12,80426.13775300824,7911963.479158936,92.58535824949008,0.0,0.0
12,119.22897655677475,0.19735553174159196,11.088219370097306,10.151137205220824,7.400630513708194e-12,79229.18234597862,8035929.617876304,93.34759854785901,0.0,0.0
13,122.61540869475016,0.20463080619054713,12.012503555828477,12.08136979843494,9.735638633002024e-12,78050.9929626064,8161806.104213728,94.11522309060695,0.0,0.0
14,125.64190273032216,0.21140895933558643,12.894964413851598,14.147632793917024,1.2594019869807614e-11,76891.28263830197,8289621.3678257335,94.88824935459195,0.0,0.0
15,128.37050834006678,0.21778117282217302,13.738010911652532,16.340871679409066,1.6059462616604197e-11,75749.76750366211,8419404.229609162,95.66669440170566,0.0,0.0
16,130.85289505854504,0.22382409286626045,14.54473437691511,18.652652422770704,2.0226450037814297e-11,74626.16694363378,8551183.906072633,96.45057486124058,0.0,0.0
17,133.13209306463662,0.22960219940189838,15.31862376039063,21.07525067232278,2.5201638943022947e-11,73520.203721684,8684990.01372112,97.23990691475626,0.0,0.0
18,135.2439426423857,0.23516979181988482,16.063356495192224,23.60169566796653,3.110540400880329e-11,72431.60407473991,8820852.573457055,98.0347062797201,0.0,0.0
19,137.2182974893277,0.2405725951336617,16.782648149279712,26.22578128855273,3.80735623110037e-11,71360.09778348163,8958802.01498346,98.83498817675013,0.0,0.0
20,139.08003000898054,0.24584920263913806,17.48014639886261,28.942054039690973,4.625930867454139e-11,70305.41822220228,9098869.181231836,99.64076733439038,0.0,0.0
21,140.84986593287738,0.25103218760447027,18.159359490353655,31.74578512301468,5.5835379116428036e-11,69267.30239128393,9241085.332793383,100.45205797912055,0.0,0.0
22,142.5450790107478,0.25614910605818086,18.823610372553116,34.63293228844965,6.69964714460931e-11,68245.49093522884,9385482.152357621,101.26887387550651,0.0,0.0
23,144.18006995421234,0.26122324654576773,19.47601002279609,37.60009552243469,7.99619584940095e-11,67239.72814892195,9532091.74916461,102.09122803995706,0.0,0.0
24,145.76684694085338,0.2662743913433476,20.11944486160161,40.64446983881998,9.49789150357855e-11,66249.76197324382,9680946.663450407,102.91913310076359,0.0,0.0
25,147.31542494827454,0.2713193416316887,20.756574261895018,43.7637974300903,1.123254916790628e-10,65275.34398304395,9832079.870880162,103.75260104902802,0.0,0.0
26,148.83416062516312,0.27637240936091817,21.389835170103968,46.95632027382279,1.323147048504762e-10,64316.22936787218,9985524.787008109,104.59164328024366,0.0,0.0
27,150.33003545676036,0.28144583084182107,22.02145188908943,50.22073375311091,1.5529875172387569e-10,63372.176906462344,10141315.271819126,105.43627057518786,0.0,0.0
28,151.80887829891012,0.28655007369497987,22.65344868359223,53.55614494160488,1.8167365765423895e-10,62442.94893740516,10299485.634071775,106.28649308119368,0.0,0.0
29,153.27556046266872,0.29169416470339476,23.287664243538362,56.96203232790047,2.1188460859730502e-10,61528.31132544988,10460070.635780228,107.1423203009062,0.0,0.0
30,154.73415792060658,0.2968858897090953,23.92576715040318,60.43820876836745,2.4643190786501124e-10,60628.033424561836,10623105.496687412,108.00376106684159,0.0,0.0
31,156.1880824109117,0.3021320082308139,24.569271271909738,63.984788433891886,2.8587752430962553e-10,59741.888039091056,10788625.89864421,108.87082352786145,0.0,0.0
32,157.64019327419976,0.30743842134554317,25.219551100803773,67.6021563558346,3.308525044211353e-10,58869.651382384785,10956667.990046412,109.7435151305831,0.0,0.0
33,159.0928898528927,0.3128103106503712,25.877856377817853,71.2909412623909,3.8206519584926773e-10,58011.103034098734,11127268.390227336,110.6218426005204,0.0,0.0
34,160.54819198011893,0.31825226434034193,26.54532652956033,75.05199023097947,4.403107939916196e-10,57166.02589434845,11300464.194028309,111.50581192514933,0.0,0.0
