,0,1,2,3,4,5,6,7
0,0.0,0.0,0.0,0.0,0.0,80000.0,6666666.67,0.0
1,28.163930748236726,0.05587924519492378,0.16571334154761072,0.017010299878440525,0.001843183302117282,78717.43763876276,6771387.766273566,69.01251964953977
2,53.50799620307202,0.10675048380640731,0.5803238967747691,0.12188184249288891,0.01430751507667769,77522.21498532665,6877731.074755066,69.54351462241003
3,76.33914189990786,0.15310188561847177,1.1482587391045616,0.3691177596666576,0.04679820351753218,76345.57878515705,6985721.004399215,70.07833930530951
4,96.93099627647581,0.19544779930152037,1.8043718597960028,0.7874507713595836,0.10751098810972598,75187.26238801528,7095382.308643261,70.61701525880603
5,115.52756751530134,0.23424170082579654,2.504803836256358,1.3884605620664356,0.20356825265673692,74047.00071499616,7206740.089542009,71.1595640189237
6,132.34645373082697,0.26988422909672877,3.2205313672465685,2.172564969278253,0.3411403047537054,72924.53052399876,7319819.801928346,71.7060070924849
7,147.5817052264471,0.3027300112821688,3.932822897249232,3.1331605510574554,0.5255535876096935,71819.59063393319,7434647.257598713,72.25636595239395
8,161.40637654407035,0.333093455956467,4.630042902529093,4.259462258311898,0.7613873491423824,70731.92211382285,7551248.629522726,72.81066203268426
9,173.974801749105,0.3612538128969158,5.305409742484075,5.538430863138339,1.0525600865904865,69661.26844191078,7669650.456076136,73.36891672388863
10,185.42462323477568,0.38745934576410906,5.9554268112363244,6.9560629851635305,1.4024069146100255,68607.37563902895,7789879.6452962635,73.93115136764304
11,195.87860033338197,0.4119311537931746,6.57878863044946,8.49823748580142,1.8137488577825436,67569.99237980062,7911963.479158994,74.49738725180795
12,205.44622209689896,0.43486631428991257,7.175621289837315,10.151254887884246,2.2889549487038945,66548.87008471423,8035929.6178763695,75.06764560513656
13,214.22514498167385,0.45644070207982534,7.746958250056338,11.902165512686116,2.8299978942881325,65543.76299558402,8161806.104213804,75.6419475918924
14,222.30247491566274,0.4768114230868393,8.294380778519603,13.738954125504275,3.438504005568046,64554.42823662185,8289621.367825821,76.2203143063343
15,229.7559100121091,0.4961189468130421,8.819774170783523,15.650627544604419,4.115797970177661,63580.625862921435,8419404.22960927,76.80276676728116
16,236.65475982151347,0.514488976974651,9.325164050218362,17.627238660898165,4.862943031548345,62622.11889803025,8551183.906072762,77.38932591194796
17,243.06085375705158,0.5320340957406607,9.812608874071502,19.659868978891474,5.680777019386528,61678.673361914516,8684990.013721235,77.9800125907109
18,249.02935108072683,0.548855211894223,10.284130934157893,21.74058570275585,6.569944669027509,60750.05829055265,8820852.573454281,78.57484756025895
19,254.60946360799292,0.565042840324195,10.741673774283266,23.862383954638872,7.530926624758934,59836.045748228345,8958802.014976896,79.17385147862846
20,259.8450989997955,0.5806782307565659,11.187078000785393,26.019121113795176,8.56406540124946,58936.410833293,9098869.181221431,79.77704489617923
21,264.7754354733724,0.5958343706910756,11.622068836575249,28.205448502557438,9.669588694394085,58050.93167838043,9241085.332779024,80.38444825282905
22,269.4354340013052,0.6105768732903523,12.048251913524876,30.4167431578821,10.847630254619368,57179.38944563635,9385482.152339166,80.99608187188245
23,273.85629397481136,0.6249647640087928,12.467114342271243,32.64904186760258,12.098248536143965,56321.56831753847,9532091.749135954,81.61196594350027
24,278.06586026520677,0.6390511819733442,12.880028850730879,34.89897867437023,13.42144341325509,55477.255483945824,9680946.66339909,82.23212053557502
25,282.08898802908385,0.6528840092532008,13.288259821703999,37.163726181519806,14.81717120290792,54646.24112600244,9832079.870807927,82.85656556173726
26,285.947864516121,0.666506403797097,13.692970598309069,39.44094145134454,16.285357947165778,53828.318396721545,9985524.786947226,83.48532085584209
27,289.6622983099168,0.6799573603005171,14.095231065121174,41.72871607278164,17.825911366351445,53023.28339954957,10141315.271762323,84.1184059278084
28,293.2499756563112,0.6932720518215744,14.496025287214085,44.025530800896135,19.438731445327296,52230.93516393479,10299485.634011777,84.75584031372573
29,296.726690627546,0.7064823081568024,14.89625885991608,46.33021404499859,21.123719946140334,51451.07561980176,10460070.635716237,85.39764329456398
30,300.10655100490123,0.7196169276255797,15.296766013025566,48.64190400475456,22.880788889679486,50683.509569868846,10623105.496619308,86.04383398582657
31,303.4021595453727,0.7327020131796856,15.69831628988569,50.96001484324095,24.709868003585736,49928.04466070049,10788625.8986041,86.6944313110647
32,306.62477464943294,0.7457612378021817,16.101620601521585,53.28420635868877,26.61091129650594,49184.49135294737,10956667.990054782,87.3494540043551
33,309.7844585400366,0.7588161076137203,16.50733703495439,55.61435571705443,28.58390308621644,48452.6628895913,11127268.39034204,88.00892059772718
34,312.89020319136495,0.7718861818067344,16.91607592322288,57.95053320023229,30.628863086204415,47732.37526472119,11300464.194094017,88.67284941220841
35,315.95005756720445,0.7849892820711397,17.32840512206292,60.29297755005178,32.745851499704465,47023.44718783227,11476292.975959437,89.34125854872987
36,318.97121381300747,0.7981416855906435,17.74485365349047,62.64207903376636,34.93497251706911,46325.70005695789,11654792.795130199,90.01416588330477
37,321.9601088221668,0.8113582535228941,18.165916090476898,64.99835964486105,37.1963779489442,45638.9579115967,11836002.197654663,90.69158904712086
38,324.92250357024193,0.8246526030607876,18.592055986013566,67.36245739287489,39.530270614745035,44963.04740924992,12019960.222685413,91.37354542454229
39,327.8635542266598,0.8380372250612402,19.02370899974785,69.7351121585833,41.936907343119074,44297.79780072095,12206706.408860361,92.06005215346026
40,330.78788290841413,0.8515236155767137,19.46128612835142,72.11715187187002,44.41660074419747,43643.040866463925,12396280.792784382,92.75112609196556
41,333.69963014145003,0.8651223671184319,19.905176106188257,74.50948193338498,46.9697218741137,42998.61090664919,12588723.918101849,93.44678382741485
42,336.60251009529856,0.8788432723091241,20.35574795819502,76.91307432620133,49.59670196102231,42364.34469660984,12784076.838134257,94.14704165991508
43,339.4998523106078,0.8926953949459095,20.813352953161534,79.32895935940145,52.29803384620662,41740.081454505045,12982381.11947158,94.85191559045371
44,342.39465071092775,0.9066871685899853,21.27832693672455,81.75821598686716,55.074273665737906,41125.66280081555,13183678.846651236,95.56142131179854
45,345.28959757874355,0.9208264562727528,21.750992019382267,84.20196514372302,57.926042009698804,40520.93272610355,13388012.62633363,96.27557419871825
46,348.1871115876179,0.9351205965456577,22.23165794620464,86.66136430005025,60.85402482452892,39925.73755966267,13595425.590989945,96.99438929622625
47,351.089368652174,0.949576470842299,22.720623604179284,89.13760149340915,63.858974370743816,39339.92593318083,13805961.402755499,97.71788130535671
48,353.99833053251484,0.9642005508655953,23.218178450619355,91.6318898310292,66.9417101067388,38763.34874482261,14019664.257369062,98.44606457435324
49,356.9157683192194,0.9789989443626903,23.7246037129823,94.14546304580672,70.10311939615983,38195.85912490029,14236578.888063319,99.17895308844301
50,359.8432824032933,0.9939774383996214,24.240173450711445,96.67957179655625,73.34415808464784,37637.31240229168,14456750.569293115,99.91656045312679
51,362.7823204355538,1.009141528439008,24.765155508314884,99.23548040968377,76.66585100848138,37087.56607096971,14680225.120379712,100.65889988586866
52,365.7341936961316,1.0244964507212533,25.29981237587299,101.81446396191988,80.06929245538242,36546.47975669909,14907048.909079257,101.40598420226294
53,368.7000919752282,1.040047212347449,25.844401984140028,104.41780569175103,83.55564658037613,36013.91518379208,15137268.855068265,102.1578258029035
54,371.6810969529327,1.0557986195552227,26.39917844061551,107.04679474247514,87.12614778793127,35489.73614196678,15370932.433365036,102.91443665953993
55,374.6781946985814,1.0717552976326354,26.964392732793417,109.70272408811978,90.7821010881154,34973.80845368918,15608087.677713886,103.67582830371957
56,377.69228499991567,1.087921718055511,27.540293240212414,112.38688914574419,94.52488238126399,34465.99994236652,15848783.18375358,104.44201181197482
57,380.72419286286697,1.1043022085134626,28.12712639813929,115.10058592335298,98.35593879920174,33966.18039985979,16093068.112289764,105.21299779290443
58,383.77467401492675,1.1209009591775192,28.72513705276174,117.84511046238869,102.2767889098596,33474.2215557364,16340992.192175165,105.98879637275232
59,386.84442325860186,1.1377221133878355,29.33456887734242,120.62175766446282,106.28902302534804,32989.99704595015,16592605.723240338,106.76941717961023
60,389.93408316431527,1.1547696102246352,29.95566510832315,123.43182084458094,110.39430445513162,32513.38231423837,16847959.60787485,107.55486942036805
61,393.04424483657687,1.172047413996172,30.588668121867897,126.27658872759878,114.59436564401742,32044.254885985247,17107105.228620183,108.34516147312485
62,396.1754590944657,1.1895593608872066,31.23382083032482,129.15734971695704,118.89101590949303,31582.493813595338,17370094.670290757,109.1403015567988
63,399.328238976898,1.2073092388361604,31.891366106768498,132.0753870073431,123.28613348609129,31127.980056872173,17636980.517967805,109.94029710153843
64,402.5030630122293,1.2253007821364472,32.56154747702312,135.0319803628105,127.78167195253188,30680.596325207218,17907815.97114773,110.74515502038872
65,405.7003792023777,1.2435376784360699,33.24460923195928,138.02840543413805,132.3796592710789,30240.22708395606,18182654.82105806,111.554881688381
66,408.92060999173617,1.262023580072788,33.940796669319795,141.06593372868156,137.08219571314476,29806.758465570987,18461551.432572536,112.36948281571364
67,412.16415390588793,1.2807621066307453,34.650356279035556,144.1458326090549,141.89145563531486,29380.07827197076,18744560.759736836,113.18896349477896
68,415.43138828888107,1.2997568510274877,35.37353593968104,147.2693652988205,146.80968826688158,28960.075952303192,19031738.350998875,114.01332818822442
69,418.72267188787816,1.3190113851540548,36.110585079513996,150.43779093998057,151.83921802175044,28546.64257387737,19323140.34951322,114.8425807049666
70,422.038347193841,1.3385292644547824,36.86175482188772,153.6523647178912,156.98244474194013,28139.67079016037,19618823.492531337,115.67672418229992
71,425.3787424279405,1.35831403249774,37.627298122571645,156.914338047883,162.24184415863846,27739.05481100379,19918845.11226237,116.51576106349552
72,428.7441718001676,1.3783692206990732,38.407469784788425,160.224958627114,167.6199680550311,27344.6903979915,20223263.136339027,117.35969309029458
73,432.13493936466944,1.3986983555478676,39.202526715820355,163.58547081555542,173.1194452388201,26956.474806133807,20532136.089526314,118.20852125509192
74,435.55133858919726,1.4193049613862778,40.01272791365498,166.99711580369282,178.74298190237502,26574.306780678606,20845523.094147824,119.06224582229002
