,Param name,Param
0,k_tx,0.8038596640623535
1,d_m,0.3296815041445011
2,k_tl,0.0025595415132584
3,d_tag,0.23108685321307038
4,b_tag,0.0487994039783722
5,d_p,0.0002501491950539
6,k_fold,0.1000204818428118
7,b_tl,0.5
8,b_fold,0.5000680527995098
9,k_rep,531.4179723055922
10,k_lag,0.0020003052376032
11,A_0,200000.0
12,Kp,10.304719003685287
13,C_max,503666666.6666667
14,C_0,6666666.67
15,k_gr,0.015781
