,RNAP_total,Sigma_total,DNA_total,Nucleotide,mRNA_total,RNAase_total,Ribosome_total,tRNA_total,tRNA_synthetase_total,Unfolded_protein,Folded_protein,Peptide_chain,Amino_acid,Protease_total,Holoenzyme,Open_promoter_complex,mRNA_RNAase_complex,Et_AA_complex,Et_AA_amp_complex,Et_AA_tRNA_inactive_complex,Et_AA_tRNA_active_complex,tRNA_AA_complex,Translation_initiation_complex,Protease_protein_complex,Time
0,200.69267140359847,977.6286766768188,100.0,962.8496894045344,0.0,71.9931563397171,794.798520431711,580.366757975238,562.9337943527621,0.0,0.0,0.0,49999.872974292106,252.5132422109901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,200.72454707420093,977.6286766768217,100.00000000000026,961.4334690163124,1.413392773046166,71.9931563397173,798.1679230705312,585.4469318874466,571.2460663709185,1.6713922746833827,0.023861319535056602,1.4101315105192616e-14,48092.74694853124,253.718717730078,150.40296678042174,1.1539807501481658,0.4434897226040115,0.0004421005430141023,571.1608042058681,0.015772456560584503,0.06681789306777854,584.8418145456649,0.5208867386721393,0.5340880873736852,1.001001001001001
2,200.75719331461312,977.6286766768226,100.00000000000023,959.8649747406832,2.9708181806980374,71.99315633971727,801.5541258092005,590.5793361698994,579.7264680189337,8.111137915651073,0.25501366875211834,1.62806474965284e-13,47335.82055966114,254.94264571677093,150.33255073766688,1.2722935222285434,0.9266156659819168,0.0005664980658960009,579.597733023201,0.023878160338793388,0.10138754599757938,589.3475194623696,1.1041052507230031,2.6058415487957527,2.002002002002002
3,200.79062817058585,977.6286766768224,100.00000000000023,958.8550995389492,3.9634312710261868,71.99315633971729,804.9571810909855,595.7644482632237,588.3782638522786,17.894782046642348,0.9047315877115558,6.237202421407821e-13,46586.7574378173,256.18529167884435,150.3463657585601,1.2853033075772147,1.2280802337532113,0.0006499602841245262,588.220862300472,0.02921207347727942,0.1241555105045562,594.1224813389093,1.4856517866874044,5.765756565885472,3.0030030030030033
4,200.8248700866571,977.6286766768224,100.00000000000023,958.2321517753019,4.565355789358584,71.99315633971729,808.377140811018,601.0027483463235,597.2047767781291,29.43507719755086,2.094296158207925,1.5587334479081735e-12,45846.843548436125,257.4469243997243,150.3692567062219,1.2876036375915525,1.4060232374784853,0.0007046293972877879,597.0291290205507,0.03259986666072902,0.13861541391837437,599.1026319422015,1.7256606004056552,9.501042267980868,4.004004004004004
5,200.85993791398232,977.6286766768225,100.00000000000021,957.8414070844238,4.932855247913361,71.99315633971727,811.8140562968357,606.2947193037577,606.2093889095183,41.742075636230176,3.877951896905106,3.1156853145104045e-12,45116.83708650958,258.727815960834,150.39381086597083,1.288547808232359,1.5106277039059983,0.00074189800633209,606.0218042672795,0.03480963139598817,0.14804458796433934,604.2284843412317,1.8799720870330139,13.49241127527245,5.005005005005005
6,200.89585091827803,977.6286766768224,100.00000000000021,957.5875854897561,5.162122459974585,71.99315633971727,815.2679782885234,611.6408466912866,615.3955424245709,54.24186073348271,6.270138451191503,5.437938406582303e-12,44397.12120102372,260.02824176341284,150.4192205193936,1.2891746934433768,1.5723010954051597,0.000768874525257083,615.1997650733808,0.0363201950742835,0.15448771994402405,609.4631412229655,1.9833941374165973,17.55762485585131,6.0060060060060065
7,200.93262878788246,977.6286766768226,100.00000000000018,957.4144678807506,5.309913791029921,71.99315633971729,818.7389569184403,617.0416186995644,624.7667404312205,66.61090136966308,9.262763266021011,8.671956099873287e-12,43687.85286393949,261.34848054979875,150.44535988596107,1.2896633352452265,1.608795118952973,0.0007897948960780964,624.5649858421401,0.03741682357090159,0.1591630645252533,614.7848184308797,2.0566653606494283,21.59662989806133,7.007007007007008
8,200.9702916419004,977.6286766768228,100.0000000000002,957.2889817908541,5.409618250411556,71.99315633971729,822.2270416905732,622.4975261157389,634.3265478325086,78.67328918410008,12.835455228429588,1.2972952076648571e-11,42989.05577135084,262.68881442410486,150.47219440991327,1.2900771589941158,1.630467967547016,0.0008071737518800421,634.1201239573711,0.038268820143099326,0.16279364259949894,620.1807873405057,2.1120951641047516,25.557036026711387,8.008008008008009
9,201.00886003854123,977.628676676823,100.00000000000018,957.1916216345929,5.480928361185217,71.99315633971726,825.7322814593525,628.0090622835419,644.0785922075926,90.33977059325653,16.961582968666953,1.8509321769559943e-11,42300.67551633981,264.04952887229894,150.49971317162098,1.2904495355439403,1.643387263047972,0.0008225074342072394,643.8682670344082,0.0389768875117483,0.16580950259289523,625.6436777089897,2.1570060167982876,29.413714219848725,9.00900900900901
10,201.04835498338755,977.628676676823,100.00000000000017,957.1108446697979,5.535497569405553,71.99315633971727,829.2547244083052,633.5767230603025,654.0265646709238,101.57169496244815,21.61176968850482,2.546636934010503e-11,41622.61223993091,265.43091278161626,150.5279163561738,1.2907998497751012,1.651121733895021,0.0008366895196236626,653.8127838401383,0.039601119787503566,0.16846726908680976,631.1692924431138,2.195768053800642,33.15693014358032,10.01001001001001
11,201.088797938053,977.628676676823,100.00000000000018,957.0398011796954,5.580241303573857,71.99315633971729,832.7944180278611,639.2010067734553,664.1742207745283,112.35971862900428,26.755924383377206,3.404969294042563e-11,40954.73994746037,266.8332584592887,150.55681054064019,1.2911396091070286,1.6557769020662678,0.0008502554192178903,663.9572369165172,0.04017748011140533,0.1709205148983712,636.7553211483623,2.2309968658864126,36.785486640902114,11.011011011011012
12,201.13021082867027,977.628676676823,100.00000000000014,956.9744130244574,5.619276823018902,71.9931563397173,836.3514090931383,644.882414173321,674.5253813734973,122.71116526826235,32.364398710570086,4.4488440305101754e-11,40296.91800425823,268.2568616511179,150.5864061848889,1.291475708819196,1.658599083083987,0.0008635273561158576,674.3053311105843,0.04072756752376812,0.17326147164938444,642.4005775236483,2.2642635469194645,40.30278037990455,12.012012012012013
13,201.1726160546495,977.628676676823,100.00000000000014,956.9122450746895,5.655062606025879,71.99315633971733,839.9257436410392,650.6214483846163,685.0839335172386,132.6425524365104,38.40862426870782,5.703861109485661e-11,39648.99796398336,269.70202155610775,150.61671618663732,1.2918123171100737,1.660327975268616,0.0008767001872903155,684.8608834785592,0.04126439861217273,0.1755457209838543,648.1045478805286,2.2965150498058637,43.71454211888287,13.013013013013014
14,201.2160364974951,977.6286766768231,100.00000000000016,956.8518382793378,5.689071681649468,71.99315633971733,843.5174669469645,656.4186148554021,695.8538313357667,142.17516702637317,44.861443900583595,7.198651496460776e-11,39010.827641217635,271.1690408474381,150.64775503324438,1.29215198518927,1.6614038288899806,0.000889892530828125,695.6278057080449,0.04179585202383243,0.17780690396549947,653.8671221123489,2.328324657906984,47.027560699278006,14.014014014014016
15,201.26049552973743,977.628676676823,100.00000000000016,956.7923149997401,5.722190084109374,71.99315633971733,847.1266235010505,662.2744213037087,706.8390969287835,151.33246115125147,51.697262517944736,8.965247707796229e-11,38382.253536937314,272.65822568420214,150.67953830310245,1.2924963033194556,1.6620894008533165,0.0009031772545835927,706.6100939935127,0.04232672239378032,0.18006549299968277,659.6884332348699,2.3600413567027254,50.24896420769895,15.015015015015017
16,201.30601702434186,977.6286766768228,100.00000000000014,956.7331451706891,5.754952936648374,71.99315633971734,850.7532569833339,668.1893776634062,718.0438213070847,160.13853351139377,58.89209380841687,1.1039489102552084e-10,37763.12228034999,274.1698857276261,150.712082373428,1.2928462891499157,1.6625418505913887,0.0009165996874274603,717.8118233981115,0.0428599478418969,0.18233403051385166,665.5687615555922,2.391879022568492,53.38582847673244,16.016016016016017
17,201.35262536234666,977.6286766768227,100.00000000000013,956.6740062980234,5.787685797979883,71.99315633971733,854.3974102415215,674.1639960197248,729.4721650779586,168.61725647161978,66.42354085882867,1.346144963915866e-10,37153.28148032523,275.70433415465754,150.7454042468892,1.2932026199881068,1.6628555787723585,0.0009301885839538794,729.237144575981,0.043397347609053574,0.18462028481910925,671.5084768024745,2.4239702605699796,56.44497385689913,17.017017017017018
18,201.4003454442326,977.6286766768228,100.00000000000013,956.6147012334075,5.820587676789872,71.99315633971733,858.0591252622969,680.1987905577404,741.1283596288359,176.79178735784186,74.27075472723884,1.6275940641519374e-10,36552.58023060626,277.2618876706765,150.77952145476195,1.2935657691202989,1.663087265409547,0.0009439626369160508,740.8902826020958,0.04394006193138223,0.18692912253771704,677.5080039118263,2.456398212884015,59.43286685712675,18.01801801801802
19,201.44920269805777,977.6286766768229,100.00000000000013,956.5551076110196,5.853782080322565,71.99315633971734,861.7384431476605,686.2942774938265,753.0167078515238,184.68430884807964,82.41436391174088,1.9533035308519102e-10,35960.869398583454,278.8428665212597,150.8144519982119,1.2939360895610383,1.6632711761766252,0.000957934500712247,752.775536241217,0.04448882262634726,0.1892636667760738,683.5678017203525,2.489216342098428,62.35558197033544,19.01901901901902
20,201.4992230888676,977.628676676823,100.00000000000013,956.4951483678182,5.887346776973934,71.99315633971734,865.4354040888073,692.4509750100101,765.1415850296852,192.3159090329579,90.83639993051094,2.328865915999611e-10,35378.00178452926,280.44759450298716,150.8502143173856,1.294313862846765,1.6634280986512124,0.0009721131438968866,764.8972779849887,0.04504411123514816,0.19162597376514295,689.6883505716362,2.5224599093223343,65.21879658410421,20.02002002002002
21,201.55043313061455,977.6286766768229,100.0000000000001,956.4347737304176,5.921331982211973,71.99315633971734,869.1500473418055,698.6694032260291,777.5074401140273,199.70653981622306,99.5202191311315,2.760525369936815e-10,34803.83219688079,282.07639897286106,150.88682727690025,1.2946993288684876,1.66357060477761,0.0009865053426345626,777.2599547845167,0.04560626142364124,0.19401746282000806,695.8701442609242,2.556153460719563,68.02780471086568,21.021021021021024
22,201.60285988845908,977.6286766768233,100.00000000000006,956.3739504799491,5.955771196637404,71.99315633971734,872.8824111873979,704.9500839731635,790.1187953546057,206.87501514275004,108.45043122694211,3.255249445949616e-10,34238.21753530994,283.7296108586243,150.92431015370596,1.2950927035957929,1.663706494458953,0.0010011164936722151,789.8680873919081,0.04617551058970562,0.19643914975972424,702.1136858225811,2.590314522139621,70.78753743010931,22.022022022022025
23,201.6565309964738,977.6286766768231,100.00000000000004,956.3126553826031,5.990687838420102,71.99315633971734,876.632532927555,711.2935409404045,802.9802486603922,213.83905817996538,117.6128093922117,3.8208062645501176e-10,33681.01672203464,285.4075646575883,150.96268264127252,1.2954941900122046,1.6638405274710495,0.0010159512078422848,802.7262725010145,0.04675204289291814,0.19889181825577448,708.419484268566,2.6249567903857502,73.50258944602577,23.023023023023026
24,201.7114746650379,977.6286766768233,100.00000000000006,956.2508713231714,6.026099146771288,71.99315633971734,880.4004488366164,717.7002994633434,816.0964738904337,220.6153301634433,126.9942342179946,4.465859192675118e-10,33132.090756333746,287.1105984582735,151.00196484980847,1.295903984528135,1.6639756724302648,0.0010310136036327249,815.8391829340067,0.04733600752835813,0.20137610388193417,714.7880529703409,2.6600914353679768,76.17724393398147,24.024024024024026
25,201.76771969068935,977.6286766768234,100.00000000000006,956.1885848213313,6.062018689427368,71.99315633971732,884.1861941383501,724.1708864722412,829.472221780809,227.21948878990102,136.58261882996197,5.200063265520146e-10,32591.302680112592,288.8390539285769,151.0421773100015,1.2963222811256212,1.6641138153604373,0.0010463075186113067,829.2115684907745,0.04792753331215242,0.20389255517248245,721.219908461595,2.6957281686976367,78.81549891926419,25.025025025025027
26,201.8252954639318,977.6286766768234,100.00000000000006,956.1257845980563,6.098457809942356,71.99315633971733,887.989802980762,730.7058304052176,843.112320538271,233.66624622558666,146.3668414460698,6.034169709073157e-10,32058.517547279967,290.5932763298395,151.08334097660173,1.2967492737602102,1.664256178534793,0.0010618366295738492,842.8482564986455,0.04852673678908894,0.2064416682437955,727.7155697168841,2.731875834809598,81.4210910135873,26.026026026026027
27,201.88423198195295,977.6286766768233,100.00000000000006,956.0624606798777,6.135426531952499,71.99315633971733,891.8113084012548,737.3056611272933,857.0216770464152,239.96942107268006,156.33668775024978,6.980152785220982e-10,31533.602405309073,292.3736145137985,151.12547723624417,1.2971851579092541,1.664403585394338,0.0010776045271738701,856.7541529913299,0.04913372720399056,0.20902390813804947,734.2755576822675,2.768542772621832,83.99751790715328,27.027027027027028
28,201.9445598571676,977.6286766768235,100.00000000000006,955.9986038592115,6.172934103980157,71.99315633971734,895.6507422994305,743.9709098400708,871.2052775290837,246.14199315332905,166.48279291094866,8.051337161663475e-10,31016.426262821173,294.18042092311083,151.16860791258546,1.2976301315090542,1.6645566066007909,0.0010936147632349855,870.934243354064,0.049748609866494695,0.21163972286637497,740.9003949183331,2.805737064527567,86.54805905343318,28.028028028028032
29,202.0063103278806,977.6286766768235,100.00000000000004,955.9342053528696,6.210989344141332,71.99315633971734,899.5081354050567,750.7021089883813,885.668188454164,252.1961559669973,176.79658741758746,9.262548235785129e-10,30506.86006048132,296.01405159187783,151.2127552734211,1.2980843955779007,1.664715670003027,0.0011098708779290305,885.393593217844,0.05037148779044607,0.21428955082637718,747.5906053812733,2.8434666527465344,89.07579436523108,29.029029029029033
30,202.0695152684168,977.6286766768235,100.00000000000003,955.869256597548,6.2496008465697415,71.99315633971734,903.3835172468765,757.4997921650505,900.4155573625495,258.143365869606,187.27024714431195,1.0630273885812082e-09,30004.77664104412,297.8748661418229,151.25794203736817,1.2985481546138018,1.6648811107356947,0.0011263764183227845,900.1373492805438,0.05100246310468286,0.21697382653270694,754.3467142139708,2.8817394457718875,91.5836209841082,30.030030030030034
31,202.13420719948886,977.6286766768235,100.00000000000004,955.8037491204208,6.288777112011663,71.99315633971734,907.2769161202291,764.3644940099842,915.4526136998514,263.9943897873282,197.89664546229542,1.2172847109713307e-09,29510.05071846811,299.76322777704485,151.30419138093646,1.2990216168682263,1.665053210684106,0.0011431349488995794,915.170740134456,0.051641637727502125,0.219692983598659,761.1692475922737,2.9205633674627607,94.07426965296813,31.031031031031034
32,202.20041929880105,977.6286766768235,100.00000000000003,955.7376744582073,6.3285266294832265,71.99315633971736,911.1883590535799,771.2967501045106,930.7846696540261,269.75935064679663,208.669307991717,1.3910650544426941e-09,29022.55884696559,301.67950327809376,151.35152694576698,1.29950499454373,1.6652322228459988,0.001160150057551602,930.4990771011275,0.05228911378734568,0.22244745655907383,768.0587325854528,2.9599463886590107,96.55031584508208,32.032032032032035
33,202.2681854107365,977.6286766768236,100.00000000000003,955.671024118098,6.368857915670508,71.99315633971736,915.1178717774434,778.2970968713115,946.4171209028974,275.44776571089517,219.58237469612723,1.5866326018250397e-09,28542.179393144223,303.6240629941231,151.39997284527578,1.2999985039165962,1.6654183806367877,0.0011774253590734122,946.1277549768954,0.05294499389180111,0.22523768197895436,775.0156970340186,2.999896547956564,99.01420108059585,33.033033033033036
