,RNAP_total,Sigma_total,DNA_total,Nucleotide,mRNA_total,RNAase_total,Ribosome_total,tRNA_total,tRNA_synthetase_total,Unfolded_protein,Folded_protein,Peptide_chain,Amino_acid,Protease_total,Holoenzyme,Open_promoter_complex,mRNA_RNAase_complex,Et_AA_complex,Et_AA_amp_complex,Et_AA_tRNA_inactive_complex,Et_AA_tRNA_active_complex,tRNA_AA_complex,Translation_initiation_complex,Protease_protein_complex,Time
0,200.69267140359847,977.6286766768188,100.0,962.8496894045344,0.0,71.9931563397171,794.798520431711,580.366757975238,562.9337943527621,0.0,0.0,0.0,49999.872974292106,252.5132422109901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,200.72454707420064,977.6286766768206,100.00000000000033,961.4334690245454,1.4133927647966085,71.9931563397174,798.1679230705304,585.4469318874465,571.2460663709182,1.1366172718297856,0.01101751147071675,0.015837789468822104,48092.74695021235,253.718717730078,150.40296677371327,1.1539807567629452,0.44348971950946886,0.0004421005452303489,571.1608042062143,0.015772456538251173,0.06681789278599588,584.841814550034,0.5208867345842572,0.5340880873736852,1.001001001001001
2,200.7571933146127,977.6286766768208,100.00000000000037,959.8649747474211,2.9708181739465394,71.9931563397174,801.5541258091995,590.5793361698992,579.7264680189323,5.498334739141637,0.11669294879205808,0.17002836654826453,47335.820598467435,254.94264571677093,150.33255073285056,1.2722935282679038,0.9266156637596229,0.0005664980653749045,579.5977330233858,0.023878160306859506,0.10138754584904622,589.3475194650141,1.1041052482634224,2.6058415487957527,2.002002002002002
3,200.7906281705853,977.6286766768206,100.00000000000036,958.8550996059977,3.9634312040753357,71.99315633971736,804.9571810909847,595.7644482632239,588.3782638522778,12.105839035333638,0.41111772920329237,0.6047314862357406,46586.75765507965,256.18529167884435,150.34636569117202,1.2853033923794384,1.2280802128023232,0.0006499602788105286,588.2208623023869,0.029212073132761283,0.12415550898132116,594.1224813653905,1.485651762109703,5.765756565885472,3.0030030030030033
4,200.82487008665655,977.6286766768206,100.00000000000036,958.2321517687988,4.5653557960836855,71.99315633971736,808.3771408110175,601.0027483463239,597.2047767781287,19.884110361385595,0.9459769053352248,1.4018884113237353,45846.844245356006,257.4469243997243,150.3692566872815,1.2876036614282849,1.4060232381340176,0.0007046293974049927,597.0291290203895,0.032599866786491044,0.13861541403505828,599.1026319357804,1.7256606066340483,9.501042267980868,4.004004004004004
5,200.85993791398175,977.6286766768208,100.00000000000036,957.8414070830233,4.932855249201592,71.99315633971733,811.8140562968351,606.2947193037579,606.2093889095175,28.164471331930777,1.741938960340861,2.5982640016202656,45116.8387500102,258.727815960834,150.39381087469314,1.288547797255309,1.5106277031746496,0.0007418980066724851,606.0218042673041,0.034809631417347664,0.1480445880610658,604.2284843395785,1.8799720885682278,13.49241127527245,5.005005005005005
6,200.8958509182774,977.6286766768209,100.00000000000034,957.5875854291681,5.1621225211183255,71.99315633971734,815.2679782885227,611.6408466912872,615.395542424582,36.558521768043015,2.80127225676876,4.204040408510584,44397.12451305228,260.02824176341284,150.41922051634342,1.2891746972837896,1.5723011161543572,0.0007688745290476871,615.1997650722624,0.03632019535429515,0.15448772108733902,609.463141200633,1.9833941582926393,17.55762485585131,6.0060060060060065
7,200.9326287878771,977.6286766768205,100.00000000000036,957.4144675633313,5.309914111409944,71.99315633971734,818.7389569184463,617.0416186995367,624.7667404305624,44.84655555195793,4.115804723870037,6.214669695927589,43687.8586990677,261.34848054979875,150.44535988485288,1.2896633366515262,1.6087952144127275,0.0007897949212372913,624.5649858329264,0.03741682529785209,0.15916307177060546,614.7848182950238,2.0566654873485786,21.59662989806133,7.007007007007008
8,200.97029164189763,977.6286766768205,100.00000000000037,957.2889816700892,5.409618372247209,71.99315633971736,822.2270416905756,622.4975261157268,634.3265478322268,52.90885215272802,5.6717087723497555,8.61783461327179,42989.06518530344,262.68881442410486,150.47219440969795,1.2900771592687985,1.6304680038971742,0.0008071737617674558,634.1201239545437,0.03826882079116133,0.16279364542976582,620.1807872904595,2.112095210594064,25.557036026711387,8.008008008008009
9,201.00886003851875,977.6286766768208,100.00000000000037,957.1916212616685,5.480928737593478,71.99315633971737,825.7322814593841,628.0090622834196,644.0785922045183,60.68483549539193,7.452367680201943,11.397446901200828,42300.689744846815,264.04952887229894,150.49971317111752,1.290449536176524,1.6433873748715433,0.0008225074645251972,643.8682670219665,0.038976889538431675,0.16580951131583752,625.6436775508628,2.1570061638586244,29.413714219848725,9.00900900900901
10,201.04835498337144,977.6286766768209,100.00000000000038,957.1108444911794,5.535497749643696,71.99315633971736,829.254724408327,633.5767230602174,654.0265646687703,68.14878133260007,9.440084990685632,14.535910818510875,41622.63267724442,265.43091278161626,150.5279163559342,1.290799850071274,1.6511217891939913,0.0008366895334541016,653.8127838354002,0.039601120712927526,0.16846727305834186,631.1692923708536,2.195768120984278,33.15693014358032,10.01001001001001
11,201.08879793803675,977.6286766768209,100.00000000000041,957.0398010582084,5.580241426132701,71.99315633971736,832.794418027883,639.2010067733712,664.1742207723711,75.29530749640429,11.61709188212939,18.01538208455719,40954.76814354086,266.8332584592887,150.5568105404745,1.2911396093071508,1.6557769384294374,0.0008502554285705511,663.9572369144507,0.04017748075650354,0.17092051757585883,636.7553210990035,2.230996911748166,36.785486640902114,11.011011011011012
12,201.1302108287349,977.6286766768205,100.00000000000041,956.9744132452458,5.619276600016843,71.99315633971734,836.3514090930358,644.8824141736527,674.5253813826791,82.13068804920664,13.966127083435655,21.818448334658214,40296.95564815129,268.2568616511179,150.58640618521682,1.29147570845349,1.6585990173013854,0.0008635273380893493,674.3053311311384,0.04072756630301214,0.17326146645610596,642.4005776200078,2.264263457420432,40.30278037990455,12.012012012012013
13,201.17261605467985,977.6286766768205,100.0000000000004,956.9122451576502,5.655062522174347,71.99315633971736,839.9257436409913,650.6214483847779,685.083933521622,88.66764602606641,16.470755985123635,25.928477551279386,39649.04687906024,269.70202155610775,150.61671618676402,1.2918123169736742,1.6603279507356201,0.0008767001804125856,684.8608834920637,0.04126439814982643,0.17554571898926882,648.1045479167216,2.296515016272719,43.71454211888287,13.013013013013014
