,RNAP_total,Sigma_total,DNA_total,Nucleotide,mRNA_total,RNAase_total,Ribosome_total,tRNA_total,tRNA_synthetase_total,Unfolded_protein,Folded_protein,Peptide_chain,Amino_acid,Protease_total,Holoenzyme,Open_promoter_complex,mRNA_RNAase_complex,Et_AA_complex,Et_AA_amp_complex,Et_AA_tRNA_inactive_complex,Et_AA_tRNA_active_complex,tRNA_AA_complex,Translation_initiation_complex,Protease_protein_complex,Time
0,200.69267140359847,977.6286766768188,100.0,962.8496894045344,0.0,71.9931563397171,794.798520431711,580.366757975238,562.9337943527621,0.0,0.0,0.0,49999.872974292106,252.5132422109901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,200.72454707420067,977.6286766768187,100.00000000000033,961.4386879626514,1.4082317014525034,71.99315633971706,798.1679230705304,585.4469318874467,571.2460663709176,1.7232749350023948,0.024623041759723248,1.2125949773106657e-14,48092.69541863577,253.7187177300782,150.3865666483959,1.1743330135755496,0.43321963264442265,0.00044514888253611827,571.159700880726,0.015980137585820668,0.06769511223064222,584.8255648005692,0.5360299680054557,0.691057995791727,1.001001001001001
2,200.75719331461258,977.6286766768184,100.00000000000033,959.9068782854919,2.9292813596709664,71.99315633971699,801.5541258091993,590.5793361699,579.7264680189323,8.311207543146923,0.26207495239765893,1.3942267259404043e-13,47335.61489641805,254.9426457167971,150.30925075505618,1.3012962969204822,0.8958189871169677,0.0005705744421933168,579.5962599761851,0.024153391035085067,0.10256038556806499,589.3260181730337,1.124130296630224,3.340788420172053,2.002002002002002
3,200.79062817058534,977.6286766768184,100.00000000000033,958.9552267573902,3.8643371065342054,71.99315633971699,804.9571810909841,595.7644482632245,588.3782638522774,18.204473382156237,0.9250891522221307,5.314163694917357e-13,46586.42807167073,256.1852916788682,150.32184759906616,1.3158337075207487,1.1740511274769287,0.0006519517598674502,588.2201438087833,0.02934531145534903,0.12472838030091267,594.112089365698,1.4953242413454557,7.314302016834063,3.0030030030030033
4,200.82487008665657,977.6286766768186,100.00000000000036,958.3911308950007,4.408435681282585,71.99315633971699,808.3771408110166,601.0027483463243,597.2047767781285,29.73998959704743,2.13055910943322,1.3212449507545642e-12,45846.50189755946,257.44692439975995,150.34458062952214,1.3183299101220751,1.3312717578249078,0.0007034732444214808,597.0295488481615,0.03252008448272685,0.13828261371586487,599.1088901833493,1.7198229098854652,11.929454732786489,4.004004004004004
5,200.8599379139817,977.6286766768187,100.00000000000037,958.0499975357924,4.7276515223960125,71.99315633971702,811.8140562968343,606.2947193037587,606.2093889095173,41.92071664728637,3.926469940122014,2.628332769345088e-12,45116.608353839336,258.7278159612597,150.36913691871183,1.3192691222911423,1.4195768622390619,0.0007377079277919544,606.0233214424625,0.03452487525488699,0.14683886534103185,604.2507613734971,1.8592134549560695,16.781980545130402,5.005005005005005
6,200.89585091827738,977.6286766768187,100.00000000000036,957.8345196288209,4.920132087500604,71.99315633971702,815.2679782885219,611.6408466912873,615.3955424245702,54.19500248587942,6.321618003424873,4.5675355388996385e-12,44397.11411799586,260.02824176387236,150.3945674474873,1.3198679675383271,1.4693055889764939,0.0007621794024642947,615.2021886810451,0.0358663224080128,0.15256125669485956,609.4986353905425,1.9503241211744349,21.65473532126323,6.0060060060060065
7,200.93262878788073,977.6286766768188,100.00000000000038,957.6897579856263,5.041288920788652,71.99315633971699,818.7389569184403,617.041618699559,624.7667404310719,66.26796306363164,9.303711218870797,7.256036812834737e-12,43688.15172992692,261.3484805502641,150.42072507620924,1.3203323226272923,1.497418516949263,0.000781175770545932,624.5681060830315,0.03683310872546383,0.15668304019441473,614.8304619359061,2.0141410873375367,26.437204093973072,7.007007007007008
8,200.9702916419014,977.6286766768187,100.00000000000037,957.5848278063072,5.1222725249243055,71.99315633971698,822.2270416905691,622.4975261157495,634.3265478327502,77.98932469350233,12.849646734456053,1.0818262874305746e-11,42989.72194903826,262.68881442457456,150.44757249952275,1.3207289833558042,1.5133775402597034,0.0007971288220529117,634.1237609126322,0.03758890083891239,0.15990339713113774,620.2339528476022,2.062563478734436,31.077406710653356,8.008008008008009
9,201.00886003853805,977.6286766768184,100.00000000000037,957.5023264363334,5.180635391516104,71.993156339717,825.7322814593545,628.0090622835273,644.0785922072208,89.28977050139451,16.93126829347487,1.5389589609114713e-11,42301.75191193425,264.0495288727689,150.47509930669625,1.3210905851899073,1.5224794404153121,0.0008114207561260979,643.8722819856023,0.03822668076876891,0.16261953413245583,625.7023409558368,2.10235211461298,35.554914935317164,9.00900900900901
