,Scaled_deg_tag_protein,Scaled_no_deg_tag_protein,Time_model
149,0.28896465237481583,1.454240400247527,149.14914914914917
150,0.29337875115374,1.476607854299062,150.15015015015015
151,0.2978765488306844,1.4992947588203909,151.15115115115117
152,0.30246006839154543,1.522305585244059,152.15215215215215
153,0.30713137728487905,1.5456448307954633,153.15315315315317
154,0.3118925879270138,1.5693170171632365,154.15415415415416
155,0.31674585816576367,1.5933266890923128,155.15515515515517
156,0.32169339171697015,1.6176784128972026,156.15615615615616
157,0.3267374385561102,1.6423767748926115,157.15715715715717
158,0.33188029528144963,1.6674263797439262,158.15815815815816
159,0.33712430542308464,1.692831848722969,159.15915915915917
160,0.34247185971381416,1.7185978178820507,160.16016016016016
161,0.34792539630988406,1.7447289361577778,161.16116116116117
162,0.353487400961368,1.771229863351084,162.1621621621622
163,0.359160407125907,1.7981052680386373,163.16316316316318
164,0.36494699602623804,1.8253598253955161,164.1641641641642
165,0.370849796651415,1.8529982149036428,165.16516516516518
166,0.3768714857724376,1.8810251179810575,166.1661661661662
167,0.3830147874419051,1.9094452154977506,167.16716716716718
168,0.38928247335855104,1.938263185222329,168.1681681681682
169,0.3956773621926835,1.9674836991476963,169.16916916916918
170,0.40220231934653494,1.997111420740143,170.1701701701702
171,0.408860256500193,2.02715100209482,171.17117117117118
172,0.4156541310870272,2.057607080966756,172.1721721721722
173,0.4225869457134803,2.088484277654849,173.17317317317318
174,0.4296617474019477,2.1197871918539564,174.1741741741742
175,0.4368816268659321,2.151520399509677,175.17517517517518
176,0.4442497175712235,2.183688449359503,176.1761761761762
177,0.451769194708966,2.2162958595109137,177.17717717717719
178,0.4594432742107954,2.2493471139077945,178.1781781781782
179,0.46727521148686874,2.282846658675759,179.1791791791792
180,0.47526830000827963,2.316798898303699,180.1801801801802
181,0.4834258699400319,2.351208191131342,181.1811811811812
182,0.4917512869018497,2.3860788473455936,182.1821821821822
183,0.5002479497134381,2.42141512453184,183.1831831831832
184,0.5089192888522461,2.4572212234183417,184.1841841841842
185,0.5177687654404042,2.4935012795459177,185.1851851851852
186,0.5267998669737481,2.530259383276442,186.1861861861862
187,0.5360161077501685,2.56749949571766,187.1871871871872
188,0.5454210248317687,2.605225573180516,188.1881881881882
189,0.5550181763845567,2.643441454293591,189.1891891891892
190,0.5648111388674468,2.6821509073988095,190.1901901901902
191,0.5748035044829665,2.7213576083958384,191.1911911911912
192,0.5849988782635007,2.7610651411253433,192.1921921921922
193,0.5954008752347416,2.8012769918571334,193.19319319319322
194,0.606013117171436,2.8419965446704514,194.1941941941942
195,0.6168392295643613,2.883227076619496,195.19519519519523
196,0.6278828380900046,2.9249717528178274,196.1961961961962
197,0.6391475652718679,2.967233621709883,197.19719719719723
198,0.6506370267061431,3.010015610128474,198.1981981981982
199,0.6623548276986178,3.0533205183737793,199.19919919919923
200,0.6743045588718865,3.0971510153145285,200.20020020020021
201,0.6864897925172413,3.1415096334782766,201.20120120120123
202,0.6989140783274969,3.1863987639877585,202.20220220220222
203,0.7115809390947571,3.231820651679211,203.20320320320323
204,0.7244938662208426,3.2777773900049163,204.20420420420422
205,0.7376563149810569,3.3242709158912147,205.20520520520523
206,0.7510716993765505,3.3713030042559557,206.20620620620622
207,0.7647433861582383,3.418875261721128,207.20720720720723
208,0.778674686589423,3.4669891171908516,208.20820820820822
209,0.7928688387833818,3.5156457801316146,209.20920920920923
210,0.8073288646897353,3.5648385585384523,210.21021021021022
211,0.8220229505524109,3.614524190376173,211.21121121121124
212,0.8368461725693861,3.664631155265872,212.21221221221222
213,0.8516988111571273,3.7150680540645507,213.21321321321324
214,0.8664703938666916,3.7657274130795377,214.21421421421422
215,0.8810419361913038,3.8164893576827814,215.21521521521524
216,0.8952888128182169,3.8672251320689655,216.21621621621622
217,0.9090835973017614,3.9178004820611827,217.21721721721724
218,0.9222988461404683,3.9680788566058034,218.21821821821823
219,0.9348097821754078,4.017924406412077,219.21921921921924
220,0.9464968625364795,4.06720474169056,220.22022022022023
221,0.957248116515062,4.115793420727696,221.22122122122124
222,0.9669612803133751,4.163572125812206,222.22222222222223
223,0.9755455840591828,4.210432506296091,223.22322322322324
224,0.9829232246984894,4.2562776467177335,224.22422422422426
225,0.9890304516052155,4.301023196627296,225.22522522522524
226,0.9938182584291099,4.344598088151101,226.22622622622626
227,0.9972526853980663,4.386944937498705,227.22722722722725
228,0.9993147443091158,4.428020060487991,228.22822822822826
229,1.0,4.467793248427635,229.22922922922925
