,RNAP_total,Sigma_total,DNA_total,Nucleotide,mRNA_total,RNAase_total,Ribosome_total,tRNA_total,tRNA_synthetase_total,Unfolded_protein,Folded_protein,Peptide_chain,Amino_acid,Protease_total,Holoenzyme,Open_promoter_complex,mRNA_RNAase_complex,Et_AA_complex,tRNA_AA_complex,Translation_initiation_complex,Cells,Time
20,775.3915955244162,134.99999999999974,99.99999999999999,855.043460098428,77.83051318466218,90.00000000000006,18.792022277457626,136.61405531968802,245.2158190770009,167.3238673969118,68.58793995535167,2.367519919786862e-10,62899.953853334235,127.77289801887103,91.83967555085584,5.304246686438189,35.52971305366916,230.04964696294928,134.1185147148885,0.9030380863762937,9099968.49629439,20.027816411682892
21,778.112022469241,134.99999999999977,99.99999999999999,853.8671184738566,78.36184757006612,90.00000000000006,18.984727297975844,137.8679455159132,246.60130343297476,176.52533396983662,76.43835463812229,2.856062382134302e-10,61950.26039519087,128.6906366948471,91.93395972082172,5.316214232882996,35.70718911824047,231.128382449633,135.36090753136142,0.9142826847966187,9242257.32167235,21.029207232267037
22,780.8403780783145,134.99999999999974,99.99999999999997,852.7473365431467,78.83180765212894,90.00000000000006,19.17929281987446,139.13259326053372,247.99379029929284,185.54964756537504,84.64536025232574,3.4239273554062284e-10,61015.19791531541,129.61441900184388,92.02819874511958,5.3278695735171,35.86334717636363,232.20833965306494,136.61398775992606,0.924761763498793,9386728.774901723,22.030598052851182
23,783.5766539791485,134.99999999999974,99.99999999999997,851.6757252856588,79.24935278496574,90.00000000000006,19.375733761984975,140.40807189329055,249.39329719048274,194.3980053381379,93.19497848679144,4.0816231572677964e-10,60094.547971890046,130.5442720181499,92.12236163851297,5.339258192095123,36.001416611229324,233.28942942685686,137.87782652458742,0.9345838662694875,9533415.006338831,23.031988873435328
24,786.3208410883217,134.99999999999974,99.99999999999999,850.6451671137279,79.62208987386077,90.00000000000006,19.574065079984155,141.6944547563129,250.7998412438131,203.07344167237025,102.07356181794914,4.840898663533755e-10,59188.0935862987,131.48022263019564,92.21642182625278,5.350418852881683,36.12410899046426,234.37156168951074,139.15249511006795,0.9438419353292302,9682348.598045528,24.033379694019473
25,789.0729295876995,134.99999999999972,99.99999999999997,849.6496138525267,79.95648720208087,90.00000000000006,19.7743017631795,142.9918151737704,252.21343920293975,211.58045385759797,111.26787370009917,5.714883851685233e-10,58295.619480539215,132.42229751967227,92.31035646934335,5.361384634984326,36.23370822930103,235.4546452847644,140.43806492565932,0.9526155859090597,9833562.568252122,25.034770514603615
26,791.8329089520214,134.99999999999972,99.99999999999997,848.6839191749414,80.25805204900583,90.00000000000006,19.97645883496778,144.30022645541922,253.63410742785013,219.9246877007018,120.76514996830186,6.718245625064865e-10,57416.91227437046,133.37052316811267,92.40414590031581,5.3721837958261425,36.33214226228027,236.53858785320404,141.73460746310684,0.9609731092468083,9987090.375821644,26.03616133518776
27,794.6007678859891,134.99999999999972,99.99999999999997,847.7436991980704,80.53147865290572,90.00000000000006,20.180551346645892,145.6197618571739,255.06186185824032,228.11267446461306,130.5531444552292,7.867360664235048e-10,56551.76064777227,134.32492583037563,92.49777314925068,5.382840496294683,36.42104216921842,237.6232957231889,143.0421942630928,0.9689731099765224,10142965.924713625,27.037552155771905
28,797.3764943365809,134.99999999999972,99.99999999999994,846.8252154813366,80.78077253919281,90.00000000000006,20.38659437660491,146.95049457668296,256.49671801539154,236.15161002362424,140.62016183248005,9.180506566276258e-10,55699.95547478311,135.28553153369666,92.59122354385326,5.393375412063101,36.5017907115633,238.70867381911742,144.36089688916422,0.9766659330064557,10301223.568445502,28.03894297635605
29,800.1600754694483,134.99999999999972,99.99999999999994,845.9252773619108,81.00935441293308,90.00000000000006,20.59460302683211,148.29249773157892,257.93869098548527,244.04917159375609,150.9550793215464,1.0678074039334672e-09,54861.289931849664,136.25236606429073,92.68448437227946,5.403806248186749,36.575561981780865,239.79462552147808,145.6907868588402,0.9840947296028394,10461898.114549728,29.040333796940196
30,802.9514976561047,134.99999999999972,99.99999999999994,845.041159976328,81.22014744563248,90.00000000000006,20.804592420121036,149.64584434243176,259.3877954083553,251.81336572817222,161.54735927896255,1.238280322832687e-09,54035.559584475435,137.225454957502,92.77754459819158,5.414148173328818,36.643354127575165,240.88105269496575,147.0319356919918,0.99129673721793,10625024.82903554,30.041724617524338
31,805.7507464587749,134.99999999999972,99.99999999999997,844.1705343694377,81.41565174804437,90.00000000000006,21.016577697028165,151.01060731418445,260.84404546492067,259.4524010656065,172.38705501972186,1.4320043637808716e-09,53222.56245716784,138.2048234869927,92.87039461747476,5.42441419080286,36.70601708032982,241.96785549700553,148.38441480269054,0.9983038821002076,10790639.440831395,31.043115438108483
32,808.5578066141658,134.99999999999972,99.99999999999997,843.31140979997,81.5980058953531,90.00000000000006,21.23057401266328,152.38685941664184,262.30745486393965,266.9745858578236,183.46481030438136,1.65180383721925e-09,52422.099086216585,139.19049665339253,92.96302605503348,5.43461544747231,36.76427496396368,243.0549323771839,149.7482955114286,1.0051436188038405,10958778.146149851,32.04450625869263
33,811.3726620180095,134.99999999999972,99.99999999999997,842.4620829375353,81.76904113609001,90.00000000000006,21.44659653345071,153.7746732649006,263.7780368290435,274.3882406699866,194.77185408446914,1.9008248014862065e-09,51633.9725613334,140.18249917305124,93.05543158501169,5.4447615068249595,36.818745643431946,244.1421799908572,151.12364900985926,1.0118395766162724,11129477.612980504,33.04589707927677
34,814.1952957095128,134.99999999999972,99.99999999999996,841.6210958485999,81.930326249497,90.00000000000006,21.664660433796087,155.17412129930173,265.255804085603,281.7016295205513,206.29999116089795,2.1825705474222827e-09,50857.9885544724,141.18085546659407,93.14760478119996,5.454860575913335,36.869956754821544,245.22949314487911,152.51054633437565,1.0184120844426787,11302774.985502303,34.04728789986092
35,817.0256898535491,134.99999999999972,99.99999999999996,840.7872016094384,82.08320427840732,90.00000000000006,21.884780892487882,156.58527576381414,266.74076884628886,288.9229063540803,218.0415903259221,2.5009393726192163e-09,50093.955338496184,142.18558964650768,93.23953999464574,5.464919691141972,36.91835875680469,246.3167647443731,153.9090583385796,1.0248786131747145,11478707.888305727,35.04867872044506
36,819.8638257256711,134.99999999999972,99.99999999999994,839.9593314305814,82.22882766096225,90.00000000000006,22.10697308922324,158.0082086853557,268.23294279798256,296.06006660301256,229.98956919563543,2.8602698737274017e-09,49341.68380022103,143.1967255055488,93.3312322351443,5.474944897168491,36.96433719158636,247.4038857328737,155.3192556682051,1.0312542103107454,11657314.4310044,36.05006954102921
37,822.7096836937168,134.99999999999974,99.99999999999996,839.1365692203786,82.36818542506987,90.00000000000006,22.33125220077459,159.44299185095133,269.7323370867742,303.1209138072112,242.13737755158786,3.2653888976059053e-09,48600.9874435849,144.21428650376822,93.42267707843305,5.484941387190556,37.0082221802762,248.49074504621095,156.7412087353467,1.03755183279935,11838633.212568112,37.05146036161335
38,825.5632432045024,134.99999999999972,99.99999999999996,838.3181319012768,82.502124243226,90.00000000000006,22.557633397459167,160.8896967869745,271.23896230550895,310.1130367968178,254.47898025872135,3.7216623657117664e-09,47871.68238632776,145.2382957571722,93.51387059628944,5.494913608857304,37.05029576424767,249.57722956559658,158.17498768995824,1.0437826004416888,12022703.325363498,38.05285118219749
39,828.4244827655234,134.99999999999972,99.99999999999996,837.5033489597107,82.63137030794243,90.00000000000006,22.786131839121346,162.34839473541493,272.7528284785853,317.0437869565586,267.0088383927936,4.235054936432785e-09,47153.587354464216,146.2687760244303,93.60480928136222,5.50486537708752,37.09079940397104,250.66322406368445,159.620662393998,1.049956073298094,12209564.35957518,39.05424200278164
40,831.2933799242219,134.99999999999972,99.99999999999996,836.691645615915,82.75654734078239,90.00000000000006,23.016762670814423,163.81915662838426,274.2739450453223,323.9202627692673,279.72188981788327,4.812194993317638e-09,46446.52367158099,147.3057496925092,93.69548998543712,5.5147999674088615,37.12994016025236,251.74861117180748,161.07830239564515,1.056080474746897,12399256.407520536,40.055632823365784
41,834.1699112530022,134.99999999999972,99.99999999999994,835.8825294071797,82.87819095421384,90.00000000000006,23.24954101883526,165.30205306503217,275.8023208462289,330.7493011914982,292.61352947438706,5.460446366055625e-09,45750.315243223544,148.3492387641824,93.78590986940456,5.524720190417428,37.16789556070482,252.8332713172529,162.54797690129408,1.0621628763416266,12591820.067854777,41.05702364394993
42,837.0540523311586,134.9999999999997,99.99999999999994,835.0755789777565,82.99676065495139,90.00000000000006,23.484481986410056,166.7971542863924,277.33796410751035,337.5374731635836,305.67958972830195,6.187987395595073e-09,45064.78853810892,149.39926484424493,93.87606636249923,5.534628453479782,37.20481771715504,253.91708269447554,164.02975474854566,1.0682093459447604,12787296.449704206,42.058414464534074
43,839.9457777267885,134.99999999999972,99.99999999999996,834.2704339473067,83.11265069369207,90.00000000000006,23.721600649270744,168.30453014969552,278.88088242542966,344.2910809795001,318.91632084468637,7.003898403808748e-09,44389.77256757977,150.45584912552894,93.9659571249464,5.544526816749141,37.24083699251191,254.9999212180298,165.5237043780878,1.0742250844091623,12985727.176796537,43.059805285118216
44,842.8450609784504,134.9999999999997,99.99999999999996,833.466786077145,83.22619952615929,90.00000000000006,23.960912051100767,169.8242501020167,280.431082750394,351.0161581740388,332.320371655421,7.918259175476664e-09,43725.09886278086,151.51901237462982,94.05558001405001,5.554417043261337,37.27606516850475,256.0816604723416,167.02989380516954,1.0802145529896447,13187154.391567638,44.061196105702365
45,845.7518745769214,134.99999999999972,99.99999999999997,832.6643716248585,83.33769800291793,90.00000000000006,24.202431198877314,171.35638315343542,281.9885713709555,357.71847152797204,345.8887704994432,8.942254569033716e-09,43070.60145010436,152.58877491747106,94.14493305598641,5.564300641549857,37.310598228489546,257.16217167649745,168.54839059121971,1.0861815728757638,13391620.75921725,45.06258692628651
46,848.6661899452847,134.9999999999997,99.99999999999996,831.8629651324784,83.44739602554809,90.00000000000006,24.446173057960355,172.9009978487624,283.5533538967743,364.4035253736566,359.6189066837281,1.008829265996193e-08,42426.11682472808,153.6651566240526,94.2340144224624,5.574178899862203,37.344518562824575,258.24132364217945,170.0792618141915,1.0921294216609674,13599169.471692573,46.063977746870655
47,851.5879774206817,134.9999999999997,99.99999999999997,831.0623741491426,83.55550820248615,90.00000000000006,24.69215254720228,174.4581622395767,285.1254352423288,371.0765674436902,373.5085124722246,1.1370135509364433e-08,41791.483922729814,154.7481768936047,94.32282241133566,5.584052917076745,37.37789695126435,259.3189827223213,171.62257403929559,1.0980608674037176,13809844.251615888,47.0653685674548
48,854.5172062358689,134.9999999999997,99.99999999999996,830.2624346145619,83.66221879703374,90.00000000000006,24.940384533924885,176.02794385560108,286.70481961038104,377.7425953080861,387.55564565815536,1.2803042923632672e-08,41166.54409257539,155.83785463946862,94.41135542575137,5.593923626918261,37.41079394481596,260.3950127832013,173.1783932861345,1.1039783626828892,14023689.356157718,48.066759388038946
49,857.4538444971538,134.9999999999997,99.99999999999997,829.4630067607783,83.76768612072479,90.00000000000006,25.19088382846818,177.61040967355507,288.2915104733428,384.4063639330717,401.7586727367911,1.4403929440511482e-08,40551.14106589459,156.93420827241968,94.49961196650644,5.603791823708623,37.443261882649914,261.4692751340667,174.7467850029279,1.1098838129092579,14240749.580967536,49.06815020862309
50,860.3978591670618,134.99999999999972,99.99999999999997,828.6639721599834,83.8720456984716,90.00000000000006,25.44366517901499,179.20562608794367,289.88551055704147,391.072392439224,416.1162547864987,1.619156243503687e-08,39945.120940911176,158.03725568553398,94.58759060980961,5.613658177082004,37.47534520457131,262.5416285417037,176.3278140506176,1.1157790314098992,14461070.267183824,50.06954102920723
51,863.349216043967,134.9999999999997,99.99999999999997,827.8652301065674,83.97541414801682,90.00000000000006,25.69874326603457,180.81365887962923,291.48682182270335,397.7449723730649,430.62733047537046,1.8186741668455803e-08,39348.332145661116,159.14701423771444,94.67529000450455,5.623523252792607,37.50708236136788,263.6119291641767,177.92154466664786,1.1216654368842953,14684697.303728398,51.07093184979138
52,866.3078797412677,134.9999999999997,99.99999999999999,827.0666949125762,84.07789207738547,90.00000000000006,25.956132696557326,182.4345731835368,293.0954454485364,404.4281836459662,445.29109325622125,2.0412446220870105e-08,38760.62533400222,160.26350073682497,94.76270884862305,5.633387528670313,37.53850647883807,264.68003036458265,179.52804032800523,1.1275442602394874,14911677.113164604,52.07232267037552
53,869.2738136648538,134.9999999999997,99.99999999999999,826.2682941519193,84.17956596989514,90.00000000000006,26.215847998166844,184.06843345478427,294.71138181022496,411.1258990106342,460.1069826694562,2.2894097619107992e-08,38181.853395184524,161.3867314219497,94.84984588540009,5.643251404345142,37.56964604137708,265.745782655463,181.1473637062236,1.1334165348931566,15142056.66416072,53.07371349095967
54,872.2469799953387,134.9999999999997,99.99999999999999,825.4699678293812,84.28050908362846,90.00000000000006,26.47790361327332,185.7153034367903,296.33463046385936,417.8417765341778,475.074690179711,2.5659999655946185e-08,37611.871595980534,162.51672194722602,94.93669991727836,5.653115206126462,37.60052520420052,266.80903403249806,182.77957694734172,1.1392831075756489,15375883.517331734,54.07510431154381
55,875.2273396666482,134.9999999999997,100.0,824.6716653129574,84.38078473351044,90.00000000000006,26.74231389293757,187.3752461267611,297.9651901267368,424.57928829474235,490.1941221690979,2.8741433744896065e-08,37050.53734384505,163.65348736408362,95.02326978843982,5.662979205005157,37.6311648662862,267.8696300582813,184.4247416218415,1.1451446845780555,15613205.780148175,55.07649513212795
56,878.2148523449147,134.9999999999997,99.99999999999999,823.8733441185607,84.48044759597138,90.00000000000006,27.0090930905831,189.0483237406886,299.6030586581684,431.3417277923391,505.4653894553087,3.217298110263887e-08,36497.71016820145,164.7970421033668,95.10955434510068,5.672843622981783,37.66158308469001,268.92741241381026,186.08291785454594,1.1510018521893706,15854072.1121583,56.0778859527121
57,881.2094764049567,134.9999999999997,99.99999999999999,823.074969254342,84.5795444154938,90.00000000000006,27.278255355350574,190.7345976763255,301.248233038801,438.1322124267092,520.8888032542716,3.5992902825803845e-08,35953.25174298658,165.9473999562965,95.19555248602752,5.682708636964369,37.69179533788797,269.9822208096794,187.75416560087703,1.1568550817212682,16098531.740715915,57.07927677329624
58,884.2111689102683,134.99999999999972,100.0,822.276512131437,84.67811517434833,90.00000000000006,27.54981472562089,192.4341284774433,302.90070935169933,444.95369168278694,536.4648641277207,4.024354917066494e-08,35417.025862783405,167.10457405653574,95.28126311125595,5.692574385282444,37.72181488386653,271.0338914462454,189.43854330354029,1.1627047493838307,16346634.46582998,58.08066759388039
59,887.2198855908603,134.99999999999966,100.0,821.4779495640239,84.7761941656606,90.00000000000006,27.8237851222029,194.1469757962131,304.5604827620921,451.80895662279175,552.1942498207412,4.4971775489399614e-08,34888.898395877746,168.26857686119942,95.36668515720723,5.702440973506621,37.751653132980856,272.08225766246926,191.1361089258241,1.1685511485498867,16598430.659951756,59.082058414464534
60,890.2355808214064,134.9999999999997,100.0,820.6792629428344,84.8738108809581,90.00000000000006,28.100180341400566,195.87319835506455,306.2275474971224,458.7006487381073,568.0778041732758,5.0229450597612685e-08,34368.73724544381,169.4394201317394,95.45181758927629,5.712308479098639,37.781319936454224,273.1271497032213,192.84692043150122,1.1743945024495053,16853971.269783333,60.083449235048676
61,893.2582075972487,134.99999999999972,100.00000000000001,819.8804378034473,84.97099047424115,90.00000000000006,28.379014047733282,197.61285390661354,307.9018968242496,465.6312652876163,584.1165306223011,5.6073863927167196e-08,33856.41233496681,170.6171149137546,95.53665927914018,5.7221769538731895,37.81082368405028,274.1683949614309,194.5710293737171,1.1802349778268049,17113307.818864897,61.084840055632824
62,896.2877175130303,134.99999999999966,100.00000000000001,819.0814633134379,85.06775434056217,90.00000000000006,28.660299766742558,199.3659991943716,309.58352303093494,472.6031716496565,600.3115884151894,6.256839676578853e-08,33351.795217346684,171.80167151757112,95.62120937862416,5.732046428599157,37.84017163238221,275.20581760387046,196.308498352834,1.18607267861867,17376492.55707878,62.086230876216966
63,899.3240607396084,134.9999999999997,100.00000000000001,818.2823313890938,85.16412097286167,90.00000000000006,28.944050877487115,201.13268991175397,311.27241740321165,479.6185921963181,616.6642659337093,6.978295277546279e-08,32854.76024753136,172.99309949790916,95.70546670729506,5.7419169165657395,37.86937001485796,276.23923774499565,198.05937496300368,1.191907668704529,17643577.973437678,63.087621696801115
64,902.3671860011236,134.9999999999997,100.00000000000001,817.4830366684217,85.26010608554262,90.00000000000006,29.230280604894652,202.9129806604433,312.96857020417394,486.67963451210056,633.1759896139266,7.779486798569892e-08,32365.18330842594,174.19140763335926,95.7894302148729,5.751788403857248,37.89842419899509,277.2684720299759,199.82371186719425,1.197739968037034,17914617.284299094,64.08901251738526
65,905.4170405504719,134.9999999999997,100.00000000000001,816.6835760739859,85.35572309040103,90.00000000000006,29.519002011802495,204.7069249070716,314.6719706514045,493.7882955093472,649.8483190545702,8.66899154430446e-08,31882.941779920762,175.39660390497477,95.87309898889858,5.761660877518376,37.92733879364423,278.29333560921356,201.60156250603666,1.203569572245558,18189664.480158526,65.0904033379694
66,908.473570146709,134.9999999999997,100.0,815.8839485109515,85.45098335941405,90.00000000000006,29.81022799101648,206.51457494027406,316.3826068953073,500.946454806987,666.6829305187385,9.656267647489907e-08,31407.915273606046,176.60869547536677,95.95647200102039,5.771534303179154,37.956117750884566,279.31363892166996,203.39297657744393,1.2093964395402494,18468773.99359616,66.09179415855354
67,911.5367190341702,134.9999999999997,100.0,815.0841545462335,85.54589659997225,90.00000000000006,30.10397125737355,208.3359818280228,318.1004659982391,508.1558905087693,683.6816117061827,1.075174363069884e-07,30939.985135359577,177.82768866823346,96.039548241187,5.781408636673801,37.98476448182242,280.32918875517487,205.19800287518794,1.2152205046232794,18752000.857233725,67.09318497913769
68,914.606429910823,134.99999999999966,100.0,814.2841962280897,85.64047104701169,90.00000000000006,30.40024433860564,210.17119536779077,319.82553390743226,515.4182813360432,700.8462575024478,1.1966933931540656e-07,30479.034510460486,179.05358894334665,96.12232670887266,5.791283823860121,38.013281921647305,281.33978868370144,207.0166890926038,1.221041680458137,19039400.69160696,68.09457579972184
69,917.6826439081345,134.9999999999997,100.0,813.4840768394238,85.73471372239226,90.00000000000006,30.69905956712772,212.0202640427282,321.5577954341833,522.7352164288355,718.1788592717207,1.331448003847211e-07,30024.948221047627,180.2864008758352,96.20480639200815,5.801159801629522,38.04167261193134,282.34523821946243,208.84908122701754,1.2268598615521908,19331029.674433574,69.09596662030599
70,920.7653005673833,134.9999999999997,100.0,812.683800993834,85.82863035550125,90.00000000000006,31.000429071320337,213.88323497497257,323.29723423088666,530.1081814565508,735.6815196806749,1.4808483869539066e-07,29577.613080113784,181.52612813380568,96.28698627037527,5.811036497425692,38.06993867652424,283.3453321626732,210.69522333474524,1.2326749225612952,19626944.654737975,70.09735744089012
71,923.8543378146243,134.99999999999966,100.00000000000001,811.8833742799084,85.92222575061663,90.00000000000006,31.304364766508076,215.7601538773559,325.04383276713946,537.5385769456071,753.3564328620087,1.6464503982613838e-07,29136.91761578684,182.77277345515992,96.36886536505858,5.82091383271893,38.09808194308457,284.3398635080968,212.55515935619326,1.2384867254568477,19927203.075768616,71.09874826147427
72,926.9496919368568,134.9999999999997,100.00000000000001,811.0828030595841,86.01550399933731,90.00000000000006,31.610878345879442,217.6510650050328,326.79757230634885,545.02772737099,771.2058746181433,1.829965746862241e-07,28702.751964299667,184.02633862462898,96.45044273678552,5.830791724465484,38.12610401012412,285.3286238644913,214.42893312833655,1.2442951230132886,20231862.951325934,72.10013908205842
73,930.0512975528353,134.9999999999997,100.00000000000001,810.2820944179067,86.10846853926812,90.00000000000006,31.919981270696383,219.55601110301382,328.5584328791275,552.5768817177842,789.2322017034279,2.033283284702492e-07,28275.007911110344,185.28682444836545,96.531717348163,5.8406700825309095,38.1540062601825,286.31139660232384,216.31658372993147,1.2500999548722966,20540982.883998938,73.10152990264255
74,933.1590875911849,134.99999999999966,100.00000000000001,809.4812561407713,86.20112218058938,90.00000000000006,32.23168476104197,221.4750333573151,330.32639326064407,560.187214183718,807.4378510217923,2.258484476524288e-07,27853.578898533775,186.55423073121327,96.61268811437209,5.850548809726701,38.1817898721675,287.28795726570274,218.2181472835631,1.2559010501025734,20854622.074078057,74.1029207232267
