,RNAP_total,Sigma_total,DNA_total,Nucleotide,mRNA_total,RNAase_total,Ribosome_total,tRNA_total,tRNA_synthetase_total,Unfolded_protein,Folded_protein,Peptide_chain,Amino_acid,Protease_total,Holoenzyme,Open_promoter_complex,mRNA_RNAase_complex,Et_AA_complex,Et_AA_amp_complex,Et_AA_tRNA_inactive_complex,Et_AA_tRNA_active_complex,tRNA_AA_complex,Translation_initiation_complex,Protease_protein_complex,Time
0,200.69267140359847,977.6286766768188,100.0,962.8496894045344,0.0,71.9931563397171,794.798520431711,580.366757975238,562.9337943527621,0.0,0.0,0.0,49999.872974292106,252.5132422109901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,200.72454707420098,977.6286766768197,100.00000000000018,961.4566522307166,1.390294885115717,71.99315633971709,798.1679230705312,585.4469318874471,571.2460663709184,1.7061672814754776,0.02442096068777292,1.4431876080472248e-14,48092.7122279736,253.7187177300784,150.4029745568173,1.1539699387064954,0.42773286287225004,0.0004437848534087741,571.1601953032622,0.01588654390717956,0.06730252772004017,584.8328975792157,0.5291931248364631,0.6842920069047875,1.001001001001001
2,200.75719331461295,977.6286766768192,100.00000000000021,959.9615299416471,2.874834379402337,71.99315633971705,801.5541258092005,590.5793361699004,579.726468018933,8.184972226417534,0.2586753515669135,1.6513614567068343e-13,47335.7429947187,254.94264571677147,150.3326113864321,1.2722123550161637,0.8792991054343039,0.0005663464334460262,579.597789749621,0.023866143008538315,0.10134376095401794,589.3484839641923,1.1031978235152948,3.2913143018137525,2.002002002002002
3,200.79062817058593,977.6286766768199,100.00000000000023,959.0375781099311,3.7825261701021047,71.99315633971702,804.9571810909849,595.7644482632257,588.3782638523029,17.87608204905345,0.9104471003784135,6.275942285840254e-13,46586.768791064875,256.1852916788448,150.3465071177339,1.2851160866614475,1.149436886443087,0.0006455232639168173,588.2224690718912,0.02890969494170998,0.12287865695454371,594.1461455052262,1.4635974172812072,7.187580082198654,3.0030030030030033
4,200.82487008665788,977.6286766768199,100.00000000000023,958.4907744694966,4.309772817382874,71.99315633971705,808.3771408110164,601.00274834633,597.204776778262,29.154179804114733,2.092960919767775,1.5574664780208028e-12,45847.12251847362,257.4469243997268,150.36947752592872,1.2873124511017877,1.3018002164969842,0.0006956466417028853,597.0323799338852,0.0319902482773853,0.13603064779715024,599.150308033602,1.6812395490666534,11.707564636029907,4.004004004004004
5,200.85993791398286,977.6286766768199,100.00000000000024,958.1601831596976,4.618948530015872,71.99315633971707,811.8140562968343,606.2947193037627,606.209388909625,41.051444689138535,3.852356181782244,3.0943434341621504e-12,45117.548678659805,258.72781596083496,150.3940978875984,1.2881701690170082,1.3873116862677963,0.0007290105605904432,606.0264679932591,0.03393635161312043,0.14433637559666387,604.2967667037254,1.8163567877301068,16.459171142609705,5.005005005005005
6,200.89585091827857,977.62867667682,100.00000000000023,957.9512952553857,4.805376422444813,71.99315633971706,815.267978288522,611.6408466912914,615.3955424246813,53.03371678815291,6.196786583461629,5.372561596726408e-12,44398.39701790835,260.0282417634117,150.41955843642344,1.2887306533379974,1.4354426869632022,0.0007529226106006755,615.2055383095044,0.03524008238439756,0.149897816314184,609.547590914471,1.9047187040238183,21.231983935274265,6.0060060060060065
7,200.9326287879466,977.6286766768197,100.00000000000024,957.8108559197191,4.922768536395007,71.99315633971705,818.7389569186118,617.0416187011978,624.7667404427458,64.81587489813874,9.114005157087556,8.529266179626672e-12,43689.79021782367,261.34848054979057,150.44573538316877,1.2891702882968854,1.4626395992816528,0.0007715392735048656,624.571593930117,0.03618125702645087,0.15391035467035175,614.8814226171459,1.9666668978838784,25.918777578650918,7.007007007007008
8,200.97029164202985,977.6286766768197,100.00000000000028,957.708950495408,5.001296562822386,71.99315633971702,822.227041690878,622.4975261188276,634.3265478553335,76.2528710339426,12.581325323651841,1.2710142445114888e-11,42991.723367679326,262.6888144241043,150.4725971765213,1.2895485548626862,1.4780712315116746,0.0007872158206483922,634.1273497373439,0.0369183883361636,0.15705115755563204,620.28637607464,2.0137257722586375,30.46895391546918,8.008008008008009
9,201.00886003865457,977.6286766768195,100.00000000000028,957.6287313022342,5.057953061490884,71.99315633971699,825.7322814596853,628.0090622865514,644.0785922281374,87.27801444320534,16.57119481874008,1.8073739531032468e-11,42304.1203575483,264.0495288723001,150.50013572633787,1.2898951248795558,1.4868680184517913,0.0008012903106406792,643.8759504787809,0.03754148492179165,0.15970473206986174,625.7559163077044,2.052439932018186,34.86246469982578,9.00900900900901
